Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,Potential.contami1000t,Peptides,Valid.values,Valid.values.60.min,Valid.values.unstim,60.min.FG207.neu,60.min.FG208.neu,60.min.FG209.neu,60.min.FG210.neu,unstim.FG38.neu,unstim.FG39.neu,unstim.FG40.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.73365523146216,-4.50653298695882,Q8BMQ2,Q8BMQ2,General transcription factor 3C polypeptide 4,Gtf3c4,Color2 [DarkGray],1,4,NA,NA,9,6,3,3,11.2049865722656,9.24340629577637,9.59888648986816,NA,14.3809261322021,14.7591257095337,14.4268264770508,60,IRAK4,NONE
FALSE,1.89576700685392,-1.40555826822917,Q8BMS1,Q8BMS1,"Trifunctional enzyme subunit alpha, mitochondrial;Long-chain enoyl-CoA hydratase;Long chain 3-hydroxyacyl-CoA dehydrogenase",Hadha,Color2 [DarkGray],1,4,NA,NA,25,7,4,3,18.3789253234863,18.8537254333496,19.245325088501,17.9864253997803,20.0958251953125,20.3474254608154,19.6217250823975,60,IRAK4,NONE
TRUE,2.2956189008312,-3.23782475789388,Q8BNV1,Q8BNV1,tRNA (uracil-5-)-methyltransferase homolog A,Trmt2a,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,12.2623262405396,14.1853265762329,12.7657260894775,12.700626373291,16.6764259338379,16.8688259124756,15.1037263870239,60,IRAK4,NONE
FALSE,0.0246859631586576,0.0839978853861485,Q8BP00,Q8BP00,IQ calmodulin-binding motif-containing protein 1,Iqcb1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.4766263961792,15.2158260345459,12.7971258163452,11.1007862091064,13.6030263900757,13.3321266174316,11.5056266784668,60,IRAK4,NONE
FALSE,1.1766914515132,-0.861649831136067,Q8BP47,Q8BP47,"Asparagine--tRNA ligase, cytoplasmic",Nars,Color2 [DarkGray],1,4,NA,NA,16,7,4,3,18.3447265625,18.6761264801025,18.2462253570557,18.0840263366699,19.4702262878418,19.722526550293,18.4055252075195,60,IRAK4,NONE
TRUE,1.49386775968064,-3.09989992777506,Q8BP48,Q8BP48,Methionine aminopeptidase 1,Metap1,Color2 [DarkGray],1,4,NA,NA,5,6,3,3,11.979926109314,14.9581260681152,13.9688262939453,NA,16.9227256774902,17.306526184082,15.9773263931274,60,IRAK4,NONE
FALSE,0.284240924440005,-0.833082993825276,Q8BP67,Q8BP67,60S ribosomal protein L24,Rpl24,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,21.3658256530762,25.0090255737305,23.949426651001,21.0636253356934,24.15012550354,24.0871257781982,22.8029251098633,60,IRAK4,NONE
FALSE,0.900367592563529,-0.737749735514322,Q8BPU7,Q8BPU7,Engulfment and cell motility protein 1,Elmo1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,15.7248258590698,15.417426109314,15.180326461792,14.4665260314941,15.8197259902954,16.4941253662109,15.4912261962891,60,IRAK4,NONE
TRUE,2.74194530039803,-4.22395865122477,Q8BQ30,Q8BQ30,Phostensin,Ppp1r18,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,17.2592258453369,14.7381258010864,15.6973257064819,16.2541255950928,20.3551254272461,20.790225982666,19.4881267547607,60,IRAK4,NONE
FALSE,0.0615709428418205,-0.226424614588421,Q8BQZ5,Q8BQZ5,Cleavage and polyadenylation specificity factor subunit 4,Cpsf4,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,15.5594263076782,19.902925491333,18.3028259277344,15.4532260894775,17.4773254394531,17.7769260406494,17.3388252258301,60,IRAK4,NONE
TRUE,3.9371132211455,-4.29641644159953,Q8BRT1,Q8BRT1,CLIP-associating protein 2,Clasp2,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,11.952826499939,11.5032262802124,10.5349559783936,11.0528964996338,15.6075258255005,15.8737258911133,15.1909265518188,60,IRAK4,NONE
FALSE,0.894671368092591,-1.10180473327637,Q8BSQ9,Q8BSQ9,Protein polybromo-1,Pbrm1,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,NA,11.6593265533447,NA,10.837516784668,12.6936264038086,12.6701259613037,11.6869268417358,60,IRAK4,NONE
TRUE,2.98554752155267,-2.91641616821289,Q8BT07,Q8BT07,Centrosomal protein of 55 kDa,Cep55,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,15.3767261505127,15.9897260665894,14.6746263504028,14.8968257904053,18.4036254882813,18.5009250640869,17.5481262207031,60,IRAK4,NONE
FALSE,0.656438104986658,0.812666893005371,Q8BT60,Q8BT60,Copine-3,Cpne3,Color2 [DarkGray],1,4,NA,NA,3,5,3,2,13.6249265670776,NA,14.138726234436,12.8956260681152,12.4098262786865,NA,13.0710258483887,60,IRAK4,NONE
TRUE,3.78126044510522,-4.5187246799469,Q8BTH8;Q8BVP5,Q8BTH8,Casein kinase I isoform gamma-1,Csnk1g1,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,14.1314258575439,13.8634262084961,12.753026008606,13.309326171875,18.233325958252,18.4535255432129,17.4122257232666,60,IRAK4,NONE
TRUE,4.06047151374216,-6.99993324279785,Q8BTI7,Q8BTI7,Serine/threonine-protein phosphatase 6 regulatory ankyrin repeat subunit C,Ankrd52,Color2 [DarkGray],1,4,NA,NA,28,6,3,3,11.7517261505127,11.8591260910034,NA,12.4888257980347,19.2371253967285,19.5453262329102,18.3170261383057,60,IRAK4,NONE
TRUE,2.328093972907,-3.19828295707703,Q8BTI8,Q8BTI8,Serine/arginine repetitive matrix protein 2,Srrm2,Color2 [DarkGray],1,4,NA,NA,31,7,4,3,15.3092260360718,16.7089252471924,16.231725692749,14.2204265594482,19.0790252685547,18.7770252227783,18.5915260314941,60,IRAK4,NONE
TRUE,3.66728799382584,-2.72671667734782,Q8BTM8,Q8BTM8,Filamin-A,Flna,Color2 [DarkGray],1,4,NA,NA,108,7,4,3,18.9934253692627,18.5982265472412,18.5142269134521,18.3668270111084,21.4252262115479,21.7929267883301,20.8165264129639,60,IRAK4,NONE
FALSE,0.496721805607049,1.45180861155192,Q8BTU1,Q8BTU1,Cilia- and flagella-associated protein 20,Cfap20,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,16.3211269378662,19.8333263397217,18.8792266845703,15.4907264709473,16.6854267120361,16.8343257904053,15.0181264877319,60,IRAK4,NONE
FALSE,0.379181055453636,1.47015023231506,Q8BTV2,Q8BTV2,Cleavage and polyadenylation specificity factor subunit 7,Cpsf7,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,14.0432262420654,18.4524269104004,16.8994255065918,12.1940259933472,13.7094259262085,14.0810260772705,13.9909257888794,60,IRAK4,NONE
FALSE,0.0163901644769973,0.0157170295715332,Q8BTZ7,Q8BTZ7,Mannose-1-phosphate guanyltransferase beta,Gmppb,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,13.3052263259888,13.9216260910034,14.2306261062622,14.2516260147095,13.9368257522583,14.2886257171631,13.5092258453369,60,IRAK4,NONE
FALSE,0.0895174889857645,-0.0580588976542167,Q8BU30,Q8BU30,"Isoleucine--tRNA ligase, cytoplasmic",Iars,Color2 [DarkGray],1,4,NA,NA,20,7,4,3,16.5755252838135,16.7926254272461,16.4257259368896,16.4937267303467,17.0830268859863,16.6087265014648,16.1981258392334,60,IRAK4,NONE
FALSE,0.390482789403226,-1.09421666463216,Q8BU33,Q8BU33,Acetolactate synthase-like protein,Ilvbl,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,11.6114263534546,15.4489259719849,12.3434267044067,11.602126121521,13.3799257278442,13.0442266464233,15.1129264831543,60,IRAK4,NONE
FALSE,0.271203573473158,0.648792028427124,Q8BU88,Q8BU88,"39S ribosomal protein L22, mitochondrial",Mrpl22,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,14.7782258987427,16.7577266693115,15.9089260101318,13.3137264251709,14.7517261505127,15.2809257507324,13.5899257659912,60,IRAK4,NONE
FALSE,1.89978390899776,-1.1837166150411,Q8BUI3,Q8BUI3,Leucine-rich repeat and WD repeat-containing protein 1,LRWD1,Color2 [DarkGray],1,4,NA,NA,1,5,2,3,12.1500263214111,NA,NA,11.8003263473511,13.4336261749268,13.0284261703491,13.0146265029907,60,IRAK4,NONE
FALSE,0.0151076929585233,0.0261833667755127,Q8BUN5,Q8BUN5,Mothers against decapentaplegic homolog 3,Smad3,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,15.2870264053345,16.9396266937256,16.0258255004883,15.0414257049561,16.385326385498,15.194525718689,15.8120260238647,60,IRAK4,NONE
TRUE,1.44915273430684,-2.83082509040833,Q8BUV3,Q8BUV3,Gephyrin;Molybdopterin adenylyltransferase;Molybdopterin molybdenumtransferase,Gphn,Color2 [DarkGray],1,4,NA,NA,17,7,4,3,14.2281265258789,14.47092628479,15.2430257797241,11.5847263336182,17.2966251373291,16.8139266967773,16.027027130127,60,IRAK4,NONE
TRUE,2.6647793454073,-2.19185829162598,Q8BVD5,Q8BVD5,MAGUK p55 subfamily member 7,Mpp7,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,12.1340265274048,13.1973257064819,12.6266260147095,13.3432264328003,15.0053262710571,15.4130258560181,14.6331262588501,60,IRAK4,NONE
TRUE,1.41727132926964,-2.92619800567627,Q8BVE8,Q8BVE8,Histone-lysine N-methyltransferase NSD2,Whsc1,Color2 [DarkGray],1,4,NA,NA,6,5,2,3,10.0269966125488,11.9837265014648,NA,NA,14.1346263885498,14.3190259933472,13.3410263061523,60,IRAK4,NONE
FALSE,0.427920476472162,1.75855843226115,Q8BVK9,Q8BVK9,Sp110 nuclear body protein,Sp110,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,12.0517263412476,18.185525894165,17.2538261413574,13.5603265762329,13.3102264404297,14.5969257354736,12.6057262420654,60,IRAK4,NONE
TRUE,1.14545737269808,-2.01438283920288,Q8BVL9,Q8BVL9,Janus kinase and microtubule-interacting protein 1,Jakmip1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,12.7696266174316,13.7069263458252,11.2488260269165,10.4733266830444,14.3982257843018,13.6399259567261,14.1540260314941,60,IRAK4,NONE
TRUE,2.78771489399209,-3.13786665598552,Q8BVU0,Q8BVU0,Leucine-rich repeat and calponin homology domain-containing protein 3,Lrch3,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,15.1434259414673,13.8317260742188,14.1710262298584,15.2511262893677,18.0417251586914,18.1259269714355,17.0439262390137,60,IRAK4,NONE
FALSE,0.480722851353021,-1.01317453384399,Q8BVY0,Q8BVY0,Ribosomal L1 domain-containing protein 1,Rsl1d1,Color2 [DarkGray],1,4,NA,NA,15,7,4,3,19.3045253753662,21.7989253997803,21.1026268005371,18.4509258270264,21.3887252807617,21.4512252807617,20.692325592041,60,IRAK4,NONE
FALSE,0.7735303712065,-2.06300036112467,Q8BW10,Q8BW10,RNA-binding protein NOB1,Nob1,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,NA,16.0759258270264,13.5746259689331,12.4254264831543,16.8202266693115,16.5245265960693,14.9202260971069,60,IRAK4,NONE
FALSE,0.727043458678361,1.11282499631246,Q8BWY3,Q8BWY3,Eukaryotic peptide chain release factor subunit 1,Etf1,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,13.6457262039185,14.4314260482788,13.6140260696411,13.1610260009766,13.8800258636475,12.7556257247925,11.1650266647339,60,IRAK4,NONE
TRUE,3.77469894273169,-5.9132247765859,Q8BX10,Q8BX10,"Serine/threonine-protein phosphatase PGAM5, mitochondrial",Pgam5,Color2 [DarkGray],1,4,NA,NA,9,7,4,3,12.5772266387939,12.7935266494751,13.6692266464233,11.6308259963989,18.6710262298584,19.1920261383057,17.8797264099121,60,IRAK4,NONE
TRUE,4.199776553043,-5.19418319066365,Q8BX17,Q8BX17,Gem-associated protein 5,Gemin5,Color2 [DarkGray],1,4,NA,NA,32,7,4,3,13.0186262130737,12.536826133728,12.4162263870239,11.9426259994507,18.203426361084,17.9185256958008,16.8963260650635,60,IRAK4,NONE
TRUE,2.19205774351033,-3.85509665807088,Q8BX70,Q8BX70,Vacuolar protein sorting-associated protein 13C,Vps13c,Color2 [DarkGray],1,4,NA,NA,5,5,2,3,10.1384763717651,NA,NA,9.69371604919434,14.3711261749268,13.9755258560181,12.966926574707,60,IRAK4,NONE
TRUE,1.7255007338019,-1.59646638234456,Q8BY71,Q8BY71,Histone acetyltransferase type B catalytic subunit,Hat1,Color2 [DarkGray],1,4,NA,NA,1,6,3,3,13.4688262939453,14.2445259094238,13.7548265457153,NA,15.7347259521484,15.8055257797241,14.7173261642456,60,IRAK4,NONE
TRUE,3.41132668968461,-4.66335328420003,Q8BZH4,Q8BZH4,Pogo transposable element with ZNF domain,Pogz,Color2 [DarkGray],1,4,NA,NA,9,5,2,3,10.1754360198975,NA,NA,10.3785762786865,15.1749258041382,15.0918264389038,14.5543260574341,60,IRAK4,NONE
TRUE,5.89687671790274,-2.84878381093343,Q8BZQ7,Q8BZQ7,Anaphase-promoting complex subunit 2,Anapc2,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,10.496036529541,10.6362266540527,10.3834466934204,10.3371267318726,13.3911266326904,13.398325920105,13.1465263366699,60,IRAK4,NONE
FALSE,1.22941044633939,1.27209146817525,Q8BZW8,Q8BZW8,NHL repeat-containing protein 2,Nhlrc2,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,13.7581262588501,14.0986261367798,14.9644260406494,13.0314264297485,12.5195264816284,13.2027263641357,12.350926399231,60,IRAK4,NONE
FALSE,0.5746812234424,-0.87891705830892,Q8C052,Q8C052,Microtubule-associated protein 1S;MAP1S heavy chain;MAP1S light chain,Map1s,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,12.62122631073,13.0823259353638,NA,NA,14.6936264038086,13.2324266433716,13.2660264968872,60,IRAK4,NONE
TRUE,2.47907756557772,-2.36588327089946,Q8C0C7,Q8C0C7,Phenylalanine--tRNA ligase alpha subunit,Farsa,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,14.1260261535645,15.5957260131836,14.6833257675171,14.8716259002686,17.3556251525879,17.6431255340576,16.5564270019531,60,IRAK4,NONE
FALSE,0.906025737948126,-1.42359813054403,Q8C0D9,Q8C0D9,Centrosomal protein of 68 kDa,Cep68,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,9.8863468170166,NA,NA,10.9273767471313,12.0956268310547,12.3963260650635,10.9994268417358,60,IRAK4,NONE
FALSE,0.404507023081609,1.18980050086975,Q8C0E2,Q8C0E2,Vacuolar protein sorting-associated protein 26B,Vps26b,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,13.5164260864258,9.3796968460083,13.4334259033203,13.7692260742188,11.2473268508911,11.9706268310547,10.7867259979248,60,IRAK4,NONE
FALSE,0.304800350072745,-0.644870281219482,Q8C0I1,Q8C0I1,"Alkyldihydroxyacetonephosphate synthase, peroxisomal",Agps,Color2 [DarkGray],1,4,NA,NA,3,7,4,3,11.8231267929077,12.9040260314941,10.2897462844849,12.4481258392334,11.5040264129639,13.7843265533447,12.2450265884399,60,IRAK4,NONE
FALSE,1.56494711792768,-1.48307259877523,Q8C0M0,Q8C0M0,WD repeat-containing protein 59,Wdr59,Color2 [DarkGray],1,4,NA,NA,3,6,3,3,11.7513265609741,NA,10.9762268066406,11.4867067337036,13.4221258163452,13.0688257217407,12.1725263595581,60,IRAK4,NONE
FALSE,0.754722522755783,1.00645025571187,Q8C0M9,Q8C0M9,Isoaspartyl peptidase/L-asparaginase;Isoaspartyl peptidase/L-asparaginase alpha chain;Isoaspartyl peptidase/L-asparaginase beta chain,Asrgl1,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,15.3448257446289,16.7155265808105,15.8265266418457,15.6154260635376,16.047025680542,13.8569259643555,14.703426361084,60,IRAK4,NONE
TRUE,1.96840057769846,-1.79123306274414,Q8C0T5,Q8C0T5,Signal-induced proliferation-associated 1-like protein 1,Sipa1l1,Color2 [DarkGray],1,4,NA,NA,69,7,4,3,18.7430267333984,17.3575267791748,17.9550266265869,17.9753265380859,20.1328258514404,20.1889266967773,19.0751266479492,60,IRAK4,NONE
TRUE,4.13533753865565,-3.56179984410604,Q8C147;Q8R1A4,Q8C147,Dedicator of cytokinesis protein 8,Dock8,Color2 [DarkGray],1,4,NA,NA,66,7,4,3,17.5786266326904,17.0943260192871,17.15842628479,17.1939258575439,21.0226268768311,21.2445259094238,20.1872253417969,60,IRAK4,NONE
TRUE,2.62056506176834,-3.52346801757813,Q8C156,Q8C156,Condensin complex subunit 2,Ncaph,Color2 [DarkGray],1,4,NA,NA,4,5,2,3,11.4301261901855,NA,NA,10.7412567138672,14.766526222229,14.8546257019043,14.2063264846802,60,IRAK4,NONE
TRUE,1.40351156333816,2.73767439524333,Q8C176,Q8C176,Transcription initiation factor TFIID subunit 2,Taf2,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,16.6097259521484,19.5922260284424,18.5067253112793,16.1145267486572,14.9227266311646,15.4662265777588,14.5154266357422,60,IRAK4,NONE
TRUE,2.18715265888171,-3.3324499130249,Q8C1A5,Q8C1A5,Thimet oligopeptidase,Thop1,Color2 [DarkGray],1,4,NA,NA,3,6,4,2,13.4605264663696,12.5803260803223,12.4788265228271,14.2684259414673,16.7214260101318,NA,16.3375263214111,60,IRAK4,NONE
FALSE,0.713722068430935,0.590574661890665,Q8C1B7,Q8C1B7,Septin-11,11-Sep,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,14.2158260345459,14.9064264297485,14.2872257232666,14.2205257415771,14.0286264419556,14.3901262283325,13.0320262908936,60,IRAK4,NONE
TRUE,1.80406792638501,7.33417415618896,Q8C1S0,Q8C1S0,Mediator of RNA polymerase II transcription subunit 19,Med19,Color2 [DarkGray],1,4,NA,NA,5,6,4,2,19.2725257873535,22.6097259521484,21.5027256011963,19.2900257110596,15.4943265914917,NA,11.1748266220093,60,IRAK4,NONE
FALSE,0.281962804041592,2.4820171991984,Q8C208,Q8C208,Zinc finger protein Eos,Ikzf4,Color2 [DarkGray],1,4,NA,NA,1,5,2,3,19.0732269287109,17.7939262390137,NA,NA,12.015926361084,20.9593257904053,14.8794260025024,60,IRAK4,NONE
TRUE,1.16912135847453,-1.97771668434143,Q8C2K1,Q8C2K1,Differentially expressed in FDCP 6,Def6,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,13.9998264312744,13.1554260253906,11.1149263381958,11.8321266174316,15.316125869751,13.799126625061,14.3946266174316,60,IRAK4,NONE
TRUE,4.26781751723119,-4.55192438761393,Q8C2K5,Q8C2K5,RAS protein activator like-3,Rasal3,Color2 [DarkGray],1,4,NA,NA,20,7,4,3,14.239426612854,13.8824262619019,13.4285259246826,14.0628261566162,18.6879253387451,18.9120254516602,17.7657260894775,60,IRAK4,NONE
TRUE,3.26981962636714,-3.13329982757568,Q8C2Q3,Q8C2Q3,RNA-binding protein 14,Rbm14,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,16.7291259765625,17.382926940918,16.8055267333984,16.2977256774902,20.0392265319824,20.4990253448486,19.2731266021729,60,IRAK4,NONE
TRUE,2.83250383590857,-3.64838298161824,Q8C3J5,Q8C3J5,Dedicator of cytokinesis protein 2,Dock2,Color2 [DarkGray],1,4,NA,NA,42,7,4,3,13.9325265884399,15.2966260910034,14.8351259231567,13.4372262954712,18.1797256469727,18.5338268280029,17.3577251434326,60,IRAK4,NONE
FALSE,0.271150416498894,-0.668152968088785,Q8C3X4,Q8C3X4,"Translation factor Guf1, mitochondrial",Guf1,Color2 [DarkGray],1,4,NA,NA,2,5,3,2,NA,12.8808259963989,11.8912267684937,10.8992166519165,13.3767261505127,NA,11.7404260635376,60,IRAK4,NONE
TRUE,4.05968377787326,-3.80440847078959,Q8C4J7,Q8C4J7,Transducin beta-like protein 3,Tbl3,Color2 [DarkGray],1,4,NA,NA,24,7,4,3,14.614426612854,14.8867263793945,14.6715259552002,14.0903263092041,18.1770267486572,18.9861259460449,17.9473266601563,60,IRAK4,NONE
FALSE,0.833723976016369,-1.15005890528361,Q8C570,Q8C570,mRNA export factor,Rae1,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,15.6047258377075,16.6848258972168,14.4169263839722,16.7475261688232,17.2561264038086,17.1588268280029,16.6257266998291,60,IRAK4,NONE
TRUE,1.0400810969092,-2.55930288632711,Q8C5N3,Q8C5N3,Pre-mRNA-splicing factor CWC22 homolog,Cwc22,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,13.0715265274048,15.1315259933472,11.1946268081665,10.6429462432861,15.2740259170532,15.4236259460449,14.5107259750366,60,IRAK4,NONE
TRUE,1.08361005288268,2.96393346786499,Q8C6B9,Q8C6B9,Active regulator of SIRT1,Rps19bp1,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,19.2841262817383,21.848726272583,20.9022254943848,16.9482269287109,16.6410255432129,17.9037265777588,15.8009262084961,60,IRAK4,NONE
TRUE,1.49886423332176,-1.81584167480469,Q8C6G8,Q8C6G8,WD repeat-containing protein 26,Wdr26,Color2 [DarkGray],1,4,NA,NA,7,7,4,3,13.9464263916016,14.1539258956909,13.3965263366699,12.100926399231,15.2489261627197,15.7818260192871,14.6151266098022,60,IRAK4,NONE
TRUE,1.09899422599982,2.24448347091675,Q8C761,Q8C761,WD repeat-containing protein 60,Wdr60,Color2 [DarkGray],1,4,NA,NA,8,7,4,3,13.7403259277344,16.3258266448975,16.3302268981934,13.4931259155273,13.388726234436,13.078426361084,11.7165260314941,60,IRAK4,NONE
FALSE,0.00308401576365978,-0.0105047225952148,Q8C7R4,Q8C7R4,Ubiquitin-like modifier-activating enzyme 6,Uba6,Color2 [DarkGray],1,4,NA,NA,2,7,4,3,11.5166263580322,14.0048265457153,12.0874261856079,10.8280067443848,10.312126159668,13.4710264205933,12.5760259628296,60,IRAK4,NONE
TRUE,3.15878845107717,-3.77236636479696,Q8C7U1,Q8C7U1,NEDD4-binding protein 3,N4bp3,Color2 [DarkGray],1,4,NA,NA,12,7,4,3,13.9766263961792,12.5230264663696,12.9159259796143,12.4385261535645,17.0368251800537,17.1204261779785,16.0504264831543,60,IRAK4,NONE
TRUE,3.37548884919182,-5.5523103872935,Q8C7V3,Q8C7V3,U3 small nucleolar RNA-associated protein 15 homolog,Utp15,Color2 [DarkGray],1,4,NA,NA,11,7,4,3,13.2192258834839,11.5849266052246,12.1342267990112,10.6066160202026,17.375825881958,17.8501262664795,17.0897254943848,60,IRAK4,NONE
FALSE,0.226194389166132,-0.314625104268393,Q8C804,Q8C804,Spindle and centriole-associated protein 1,Spice1,Color2 [DarkGray],1,4,NA,NA,4,7,4,3,12.5274257659912,13.9603261947632,13.5795259475708,12.7559261322021,12.7765264511108,14.3506259918213,13.4341259002686,60,IRAK4,NONE
TRUE,3.13045914523509,-3.78803380330404,Q8C854,Q8C854,Myelin expression factor 2,Myef2,Color2 [DarkGray],1,4,NA,NA,7,5,2,3,13.2942266464233,NA,NA,12.9834260940552,17.0336265563965,17.1793270111084,16.567626953125,60,IRAK4,NONE
TRUE,2.93115095841867,-4.1267261505127,Q8C8U0,Q8C8U0,Liprin-beta-1,Ppfibp1,Color2 [DarkGray],1,4,NA,NA,6,6,3,3,10.2521266937256,NA,9.93710613250732,10.6321668624878,14.6189260482788,15.0606260299683,13.5220260620117,60,IRAK4,NONE
TRUE,3.08462929718613,-2.76495869954427,Q8CAQ8,Q8CAQ8,MICOS complex subunit Mic60,Immt,Color2 [DarkGray],1,4,NA,NA,32,7,4,3,18.1287269592285,18.08642578125,17.843225479126,17.5960254669189,20.8601264953613,21.310525894165,19.865026473999,60,IRAK4,NONE
TRUE,2.26326082999016,-2.39706293741862,Q8CB62,Q8CB62,Centrobin,Cntrob,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,10.3057765960693,NA,9.22947597503662,9.68503665924072,12.753625869751,11.809326171875,11.8485260009766,60,IRAK4,NONE
FALSE,0.242582427584384,0.766741593678793,Q8CB77,Q8CB77,Transcription elongation factor B polypeptide 3,Tceb3,Color2 [DarkGray],1,4,NA,NA,6,7,4,3,15.9059257507324,18.8504257202148,17.2926254272461,13.8286266326904,15.6661262512207,16.003625869751,15.4382257461548,60,IRAK4,NONE
TRUE,3.21952937951077,-5.73002274831136,Q8CBY3,Q8CBY3,Leukocyte receptor cluster member 8 homolog,Leng8,Color2 [DarkGray],1,4,NA,NA,11,6,3,3,12.3941268920898,11.0807266235352,NA,10.9006567001343,17.4167251586914,17.6383266448975,16.5105266571045,60,IRAK4,NONE
TRUE,2.85421299458078,-2.5892333984375,Q8CBY8,Q8CBY8,Dynactin subunit 4,Dctn4,Color2 [DarkGray],1,4,NA,NA,14,7,4,3,16.6116256713867,15.5394258499146,15.9533262252808,16.5389251708984,18.8430252075195,19.261625289917,18.1455268859863,60,IRAK4,NONE
TRUE,1.00481651236009,2.41761231422424,Q8CC12,Q8CC12,Codanin-1,Cdan1,Color2 [DarkGray],1,4,NA,NA,3,6,4,2,13.8063259124756,12.8062257766724,14.1914262771606,10.8613767623901,10.2313261032104,10.7661266326904,NA,60,IRAK4,NONE
TRUE,4.74295572668942,-4.67766563097636,Q8CC35,Q8CC35,Synaptopodin,Synpo,Color2 [DarkGray],1,4,NA,NA,18,7,4,3,14.1220264434814,13.1895265579224,13.6633262634277,13.8988265991211,18.5044250488281,18.6946258544922,17.9892253875732,60,IRAK4,NONE
FALSE,0.692232852805717,-0.519508202870687,Q8CC88,Q8CC88,von Willebrand factor A domain-containing protein 8,Vwa8,Color2 [DarkGray],1,4,NA,NA,22,7,4,3,14.5425262451172,14.4209260940552,14.4678258895874,14.3217258453369,15.4263257980347,15.3254261016846,14.1215257644653,60,IRAK4,NONE
FALSE,0.147690964290195,0.5841916402181,Q8CCF0,Q8CCF0,U4/U6 small nuclear ribonucleoprotein Prp31,Prpf31,Color2 [DarkGray],1,4,NA,NA,5,7,4,3,14.6107263565063,18.905725479126,17.4374256134033,13.6735258102417,15.8136262893677,16.2483253479004,14.6560258865356,60,IRAK4,NONE
FALSE,0.100526156737161,-0.460662841796875,Q8CCP0,Q8CCP0,Nuclear export mediator factor Nemf,Nemf,Color2 [DarkGray],1,4,NA,NA,11,6,3,3,10.7721366882324,16.2376270294189,13.7841262817383,NA,13.9092264175415,14.9144258499146,13.3522262573242,60,IRAK4,NONE
FALSE,0.779186194545786,-1.65873336791992,Q8CD10,Q8CD10,"Calcium uptake protein 2, mitochondrial",Micu2,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,12.1458263397217,15.0595264434814,13.194525718689,NA,15.2414264678955,15.9049263000488,14.2297258377075,60,IRAK4,NONE
TRUE,1.9850551963793,-2.30766677856445,Q8CDN6,Q8CDN6,Thioredoxin-like protein 1,Txnl1,Color2 [DarkGray],1,4,NA,NA,2,6,3,3,NA,14.2432260513306,13.1968259811401,12.7128257751465,15.5578260421753,16.1377258300781,15.3803262710571,60,IRAK4,NONE
FALSE,0.471061145456399,0.276600201924643,Q8CE96,Q8CE96,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,Trmt6,Color2 [DarkGray],1,4,NA,NA,1,5,3,2,10.235276222229,NA,10.3316459655762,9.80140686035156,10.0095262527466,NA,9.68282604217529,60,IRAK4,NONE
TRUE,1.99746512700124,-3.00638326009115,Q8CEC0,Q8CEC0,Nuclear pore complex protein Nup88,Nup88,Color2 [DarkGray],1,4,NA,NA,3,5,2,3,9.3908863067627,NA,NA,10.1952667236328,13.141526222229,13.1073265075684,12.1495265960693,60,IRAK4,NONE
