Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Peptides,Mol..weight.[kDa],Valid.values,Valid.values.30.min,Valid.values.unstim,30.min_1.neu,30.min_2.neu,30.min_3.neu,30.min_4.neu,unstim_1.neu,unstim_2.neu,unstim_3.neu,unstim_4.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,2.18556922487326,2.59989976882935,Q01768,Q01768,Nucleoside diphosphate kinase B,Nme2,NA,12,17.363,8,4,4,16.9288997650146,18.0065002441406,17.4521999359131,17.8708992004395,14.809100151062,16.6497001647949,13.934700012207,14.4653997421265,30,MYD88,NONE
TRUE,1.46971688644857,2.15264987945557,Q02053,Q02053,Ubiquitin-like modifier-activating enzyme 1,Uba1,NA,42,117.81,8,4,4,16.3493995666504,16.5256996154785,16.875,17.4480991363525,15.4539995193481,15.5199995040894,12.4106998443604,15.2028999328613,30,MYD88,NONE
TRUE,2.84148472122399,2.41510009765625,Q03267,Q03267,DNA-binding protein Ikaros,Ikzf1,NA,9,57.336,8,4,4,17.426700592041,18.0354995727539,18.0830001831055,16.9843006134033,15.5857000350952,15.4742002487183,14.1822004318237,15.6269998550415,30,MYD88,NONE
TRUE,3.38878639786228,2.65665030479431,Q03347,Q03347,Runt-related transcription factor 1,Runx1,NA,4,48.609,8,4,4,17.0578002929688,17.3460998535156,16.8486003875732,16.8875007629395,15.404899597168,13.726300239563,14.1538000106812,14.2284002304077,30,MYD88,NONE
TRUE,3.18709554393072,1.14769959449768,Q06180,Q06180,Tyrosine-protein phosphatase non-receptor type 2,Ptpn2,NA,6,47.36,8,4,4,15.4763994216919,15.4168996810913,15.6785001754761,15.2032995223999,14.3142004013062,14.5713996887207,13.8807001113892,14.4180002212524,30,MYD88,NONE
TRUE,3.39719070296798,1.28707456588745,Q06985;P61092,Q06985,E3 ubiquitin-protein ligase SIAH1B,Siah1b,NA,3,31.122,8,4,4,18.1184005737305,18.5382995605469,18.7367992401123,18.2462005615234,17.2231006622314,17.2504005432129,16.774299621582,17.2436008453369,30,MYD88,NONE
TRUE,2.66052917988743,1.74457502365112,Q0VGY8,Q0VGY8,Protein TANC1,Tanc1,NA,28,200.8,8,4,4,15.7431001663208,15.6243000030518,15.5068998336792,14.4201002120972,13.8664999008179,13.805100440979,13.4029998779297,13.2414999008179,30,MYD88,NONE
TRUE,2.79011630848438,1.48245000839233,Q2KN98,Q2KN98,Cytospin-A,Specc1l,NA,30,124.49,8,4,4,20.6702003479004,20.8068008422852,21.4515991210938,20.2411003112793,19.548999786377,19.2007007598877,19.0659999847412,19.4242000579834,30,MYD88,NONE
TRUE,2.03184860850001,1.13899993896484,Q3TBD2,Q3TBD2,Minor histocompatibility protein HA-1,Hmha1,NA,19,122.9,8,4,4,15.5761003494263,15.1749000549316,14.7587003707886,15.1152000427246,13.6623001098633,14.7424001693726,13.6928005218506,13.9714002609253,30,MYD88,NONE
TRUE,0.875581023692676,2.72114992141724,Q3TBW2,Q3TBW2,"39S ribosomal protein L10, mitochondrial",Mrpl10,NA,6,29.395,8,4,4,12.4120998382568,17.7518005371094,18.1536998748779,12.9344005584717,13.1596002578735,13.1134004592896,11.7365999221802,12.3578004837036,30,MYD88,NONE
TRUE,3.10545260193889,2.59605002403259,Q3TCJ8,Q3TCJ8,Coiled-coil domain-containing protein 69,Ccdc69,NA,5,23.296,8,4,4,18.671199798584,19.068000793457,20.1501007080078,19.1961002349854,17.07200050354,16.7807006835938,16.9734001159668,15.8751001358032,30,MYD88,NONE
TRUE,5.63031031432638,3.48047542572021,Q3THE2,Q3THE2,Myosin regulatory light chain 12B,Myl12b,NA,14,19.779,8,4,4,27.0520000457764,27.417200088501,27.5478992462158,26.702600479126,23.7780990600586,23.8155994415283,23.539400100708,23.6646995544434,30,MYD88,NONE
TRUE,1.35895416261919,1.47187471389771,Q3THK7,Q3THK7,GMP synthase [glutamine-hydrolyzing],Gmps,NA,31,76.723,8,4,4,15.7674999237061,15.6078996658325,13.3847999572754,15.1256999969482,13.7699003219604,13.8303003311157,13.0130996704102,13.3851003646851,30,MYD88,NONE
TRUE,3.89490335605927,2.38689994812012,Q3THS6,Q3THS6,S-adenosylmethionine synthase isoform type-2,Mat2a,NA,10,43.688,8,4,4,17.7831993103027,17.8325996398926,18.2541007995605,17.5384998321533,15.8847999572754,14.8193998336792,15.479700088501,15.6768999099731,30,MYD88,NONE
TRUE,2.41906595258836,1.09420013427734,Q3TJZ6,Q3TJZ6,Protein FAM98A,Fam98a,NA,16,55.055,8,4,4,21.8498001098633,21.9290008544922,22.1009006500244,21.4466991424561,20.7921009063721,20.5986003875732,20.3148994445801,21.2439994812012,30,MYD88,NONE
TRUE,2.98211119711226,1.17010068893433,Q3TLH4,Q3TLH4,Protein PRRC2C,Prrc2c,NA,60,310.89,8,4,4,20.4705009460449,20.6180000305176,21.103099822998,20.4085006713867,19.4333992004395,19.4629993438721,19.2212009429932,19.8020992279053,30,MYD88,NONE
TRUE,1.8062326052195,3.72963738441467,Q3TYD6,Q3TYD6,Serine/threonine-protein kinase LMTK2,Lmtk2,NA,4,160.51,8,4,4,14.7776002883911,14.6016998291016,14.5451002120972,11.1005001068115,11.2775001525879,9.23346996307373,8.52558040618896,11.0698003768921,30,MYD88,NONE
TRUE,1.5347879672548,1.3527250289917,Q3TZZ7,Q3TZZ7,Extended synaptotagmin-2,Esyt2,NA,19,94.138,8,4,4,16.8433990478516,16.8246002197266,17.6261005401611,15.9119997024536,15.6787996292114,15.6638994216919,14.5079002380371,15.9446001052856,30,MYD88,NONE
TRUE,2.66749883001875,1.29320001602173,Q3U1J4,Q3U1J4,DNA damage-binding protein 1,Ddb1,NA,33,126.85,8,4,4,16.7656002044678,16.6250991821289,16.7047996520996,15.9890003204346,15.3708000183105,14.7525997161865,15.2037000656128,15.5845994949341,30,MYD88,NONE
TRUE,1.97076848829919,1.16395044326782,Q3U5C7,Q3U5C7,Prickle-like protein 1,Prickle1,NA,21,94.13,8,4,4,19.7660007476807,20.0307006835938,20.4687004089355,19.0597991943359,18.7714996337891,18.918399810791,18.353199005127,18.6263008117676,30,MYD88,NONE
TRUE,3.68634378760734,2.16994976997375,Q3UGY8,Q3UGY8,Brefeldin A-inhibited guanine nucleotide-exchange protein 3,Arfgef3,NA,4,240.09,8,4,4,13.8955001831055,14.1532001495361,14.2328004837036,13.3438997268677,12.1590003967285,11.6949005126953,11.8194999694824,11.2722005844116,30,MYD88,NONE
TRUE,2.01174839632229,2.13273016611735,Q3UH60,Q3UH60,Disco-interacting protein 2 homolog B,Dip2b,NA,6,171.12,6,3,3,NA,10.5158004760742,10.7750997543335,9.43842029571533,8.01385974884033,8.51125049591064,7.80601978302002,NA,30,MYD88,NONE
TRUE,3.081869724171,1.60950064659119,Q3UHK8,Q3UHK8,Trinucleotide repeat-containing gene 6A protein,Tnrc6a,NA,14,203.15,8,4,4,17.1466007232666,16.3502006530762,17.2000007629395,16.5340995788574,15.1036996841431,15.2213001251221,15.5874996185303,14.8803997039795,30,MYD88,NONE
TRUE,3.44498787338066,1.05900001525879,Q3UHX9,Q3UHX9,Putative methyltransferase C9orf114 homolog,D2Wsu81e,NA,9,42.957,8,4,4,18.3138999938965,18.534200668335,18.5734996795654,18.0872993469238,17.3169002532959,17.336799621582,17.0785999298096,17.540599822998,30,MYD88,NONE
TRUE,2.45271930045956,1.8450247446696,Q3UMT1,Q3UMT1,Protein phosphatase 1 regulatory subunit 12C,Ppp1r12c,NA,8,84.684,7,4,3,14.9591999053955,14.9348001480103,15.0341997146606,14.7630996704102,13.9055004119873,12.7651996612549,NA,12.5627002716064,30,MYD88,NONE
TRUE,1.51652199037413,1.62962460517883,Q3USZ8,Q3USZ8,Deleted in autism protein 1 homolog,NA,NA,4,49.462,6,2,4,NA,13.8389005661011,14.9637994766235,NA,13.4685001373291,12.4434003829956,12.6900005340576,12.4850006103516,30,MYD88,NONE
TRUE,1.92837594744671,1.75972509384155,Q3UV17,Q3UV17,"Keratin, type II cytoskeletal 2 oral",Krt76,NA,10,62.844,8,4,4,21.2938003540039,20.6597995758057,22.0240993499756,21.028600692749,19.4498996734619,19.9585990905762,18.3826999664307,20.1762008666992,30,MYD88,NONE
TRUE,2.57656820077481,1.46449995040894,Q3UWW6,Q3UWW6,GAS2-like protein 3,Gas2l3,NA,5,74.234,8,4,4,15.1715002059937,16.2068004608154,15.9591999053955,15.7223997116089,14.0478000640869,14.7405004501343,14.5233001708984,13.8902997970581,30,MYD88,NONE
TRUE,2.91696345324434,1.95535016059875,Q3UZ39,Q3UZ39,Leucine-rich repeat flightless-interacting protein 1,Lrrfip1,NA,11,79.248,8,4,4,15.8295001983643,15.2526998519897,16.5188007354736,16.3808002471924,14.5513000488281,14.0329999923706,13.8028001785278,13.7733001708984,30,MYD88,NONE
TRUE,2.80500782496413,1.51189994812012,Q3V0C1,Q3V0C1,Zinc finger matrin-type protein 1,Zmat1,NA,1,84.175,8,4,4,13.5503997802734,13.8746004104614,13.7836999893188,13.3365001678467,11.742600440979,12.7965002059937,11.7518997192383,12.206600189209,30,MYD88,NONE
TRUE,2.47468926284933,1.38395047187805,Q3V300,Q3V300,Kinesin-like protein KIF22,Kif22,NA,12,73.189,8,4,4,17.0405006408691,17.4808006286621,17.8159008026123,16.7766990661621,15.7037000656128,16.0492000579834,15.4974994659424,16.3276996612549,30,MYD88,NONE
TRUE,1.55998085176192,1.506800254186,Q3V3R1,Q3V3R1,"Monofunctional C1-tetrahydrofolate synthase, mitochondrial",Mthfd1l,NA,40,105.73,7,4,3,13.7883005142212,14.0509004592896,12.6698999404907,14.4148998260498,11.8786001205444,NA,12.1001996994019,12.6937999725342,30,MYD88,NONE
TRUE,3.05713528795237,1.90714979171753,Q4VAC9,Q4VAC9,Pleckstrin homology domain-containing family G member 3,Plekhg3,NA,22,148.52,8,4,4,18.7856006622314,18.8892993927002,19.4267997741699,18.0140991210938,17.1537990570068,16.6275005340576,16.7744007110596,16.9314994812012,30,MYD88,NONE
TRUE,0.842746680781987,2.0201997756958,Q52KG5,Q52KG5,Kinesin-like protein KIF26A,Kif26a,NA,4,196.31,5,2,3,NA,NA,13.7652997970581,12.9749002456665,10.1069002151489,NA,11.2095003128052,12.7333002090454,30,MYD88,NONE
TRUE,1.86746528018939,1.1925417582194,Q571I9,Q571I9,Aldehyde dehydrogenase family 16 member A1,Aldh16a1,NA,9,84.755,7,3,4,13.268500328064,13.1646003723145,13.1770000457764,NA,11.771900177002,11.8611001968384,11.6073999404907,12.8029003143311,30,MYD88,NONE
TRUE,1.90231726109797,-1.20965321858724,Q5BU09,Q5BU09,E2F-associated phosphoprotein,Eapp,NA,1,32.494,7,3,4,10.9045000076294,9.97609043121338,9.65805053710938,NA,11.3379001617432,11.4773998260498,11.2847003936768,11.4568004608154,30,MYD88,NONE
TRUE,3.83458073486816,1.56400012969971,Q5F2E7,Q5F2E7,Nuclear fragile X mental retardation-interacting protein 2,Nufip2,NA,21,75.656,8,4,4,22.7639999389648,22.8824005126953,23.2007007598877,22.7250995635986,21.3255996704102,21.3728008270264,20.9447994232178,21.6730003356934,30,MYD88,NONE
TRUE,2.68742170304492,1.68347501754761,Q5F2E8,Q5F2E8,Serine/threonine-protein kinase TAO1,Taok1,NA,9,116.05,7,3,4,NA,13.7987003326416,13.8372001647949,12.8773002624512,11.7213001251221,11.8865003585815,11.6117000579834,12.0642004013062,30,MYD88,NONE
TRUE,2.59111290799344,3.55328059196472,Q5H8C4,Q5H8C4,Vacuolar protein sorting-associated protein 13A,Vps13a,NA,28,359.4,8,4,4,11.3852005004883,11.5719003677368,11.1521005630493,11.0093002319336,9.76694011688232,6.55019950866699,7.11682987213135,7.47140979766846,30,MYD88,NONE
TRUE,2.23472736202096,1.17580008506775,Q5NC05,Q5NC05,Transcription termination factor 2,Ttf2,NA,13,125.53,8,4,4,13.6458005905151,13.9470996856689,14.0243005752563,13.895899772644,13.1444997787476,13.1918001174927,12.2627000808716,12.2109003067017,30,MYD88,NONE
TRUE,3.86675839559938,3.45169973373413,Q5NCC3,Q5NCC3,E3 ubiquitin-protein ligase TRIM41,Trim41,NA,5,71.817,8,4,4,16.3855991363525,16.7238998413086,16.9090995788574,15.5508003234863,13.4357004165649,12.458399772644,13.3643999099731,12.5040998458862,30,MYD88,NONE
TRUE,2.87615733369621,2.00347423553467,Q5SUA5,Q5SUA5,Unconventional myosin-Ig,Myo1g,NA,57,117.23,8,4,4,24.3426990509033,24.1786003112793,24.6898994445801,23.1713008880615,22.4964008331299,21.8663005828857,21.9400005340576,22.0659008026123,30,MYD88,NONE
TRUE,1.75884535725717,1.70809960365295,Q5SVQ0,Q5SVQ0,Histone acetyltransferase KAT7,Kat7,NA,8,70.641,8,4,4,15.3796997070313,15.4693994522095,16.2222995758057,14.5445003509521,14.4523000717163,14.311900138855,13.0546998977661,12.9646005630493,30,MYD88,NONE
TRUE,3.31329690033591,2.20854902267456,Q5SW75,Q5SW75,Protein phosphatase Slingshot homolog 2,Ssh2,NA,23,158.23,8,4,4,17.6280994415283,17.7521991729736,17.8489990234375,16.4839992523193,15.3928003311157,15.1810998916626,15.1912002563477,15.1140003204346,30,MYD88,NONE
TRUE,2.05039545194048,1.1599334081014,Q5XJY5,Q5XJY5,Coatomer subunit delta,Arcn1,NA,22,57.229,5,2,3,13.9692001342773,14.2502002716064,NA,NA,13.1777000427246,12.7541999816895,12.9174003601074,NA,30,MYD88,NONE
TRUE,2.19070356838719,2.96590971946716,Q60591,Q60591,"Nuclear factor of activated T-cells, cytoplasmic 2",Nfatc2,NA,8,100.02,8,4,4,13.0032997131348,13.5019998550415,13.9551000595093,12.8503999710083,11.0789003372192,11.1989002227783,10.8372001647949,8.33215999603271,30,MYD88,NONE
TRUE,3.92722496444011,2.29925012588501,Q60596,Q60596,DNA repair protein XRCC1,Xrcc1,NA,6,68.97,8,4,4,13.8009004592896,13.7199001312256,13.6111001968384,12.8540000915527,11.1008005142212,11.5996999740601,10.9225997924805,11.1658000946045,30,MYD88,NONE
TRUE,4.94458525685891,4.77689981460571,Q60605,Q60605,Myosin light polypeptide 6,Myl6,NA,7,16.93,8,4,4,23.2525005340576,23.5618991851807,24.5116996765137,22.9465999603271,18.8719005584717,18.631799697876,18.5608997344971,19.1005001068115,30,MYD88,NONE
TRUE,1.74968556550344,1.61973269780477,Q60823,Q60823,RAC-beta serine/threonine-protein kinase,Akt2,NA,6,55.741,5,2,3,15.2806997299194,NA,15.49049949646,NA,NA,14.1648998260498,13.2841005325317,13.8486003875732,30,MYD88,NONE
TRUE,2.81300259074052,2.4850001335144,Q60864,Q60864,Stress-induced-phosphoprotein 1,Stip1,NA,31,62.581,8,4,4,15.0235996246338,16.4218006134033,15.4799003601074,15.5791997909546,13.6682996749878,13.8022003173828,12.6557998657227,12.4381999969482,30,MYD88,NONE
TRUE,2.0748658420737,1.30877470970154,Q60972,Q60972,Histone-binding protein RBBP4,Rbbp4,NA,15,47.655,8,4,4,15.5810995101929,15.7006998062134,16.2884006500244,15.637900352478,14.4590005874634,14.8024005889893,13.6752004623413,15.0363998413086,30,MYD88,NONE
TRUE,2.41793466718169,1.1673002243042,Q60973,Q60973,Histone-binding protein RBBP7,Rbbp7,NA,15,47.789,8,4,4,17.5921001434326,17.3339004516602,17.7924995422363,16.6898994445801,16.1898994445801,16.2250995635986,15.9491996765137,16.375,30,MYD88,NONE
TRUE,4.62335052169237,2.01237535476685,Q61033,Q61033,"Lamina-associated polypeptide 2, isoforms alpha/zeta",Tmpo,NA,26,75.167,8,4,4,20.2339000701904,20.611400604248,20.7306003570557,20.0205993652344,18.4528999328613,18.403299331665,18.2383003234863,18.4524993896484,30,MYD88,NONE
TRUE,1.36211417356065,1.47864937782288,Q61062;P51141,Q61062;P51141,Segment polarity protein dishevelled homolog DVL-3;Segment polarity protein dishevelled homolog DVL-1,Dvl3;Dvl1,NA,3,78.122,6,2,4,15.1541996002197,NA,15.4665994644165,NA,13.9309005737305,14.6911001205444,13.5927000045776,13.1122999191284,30,MYD88,NONE
TRUE,3.87542925747029,4.09350808461507,Q61166,Q61166,Microtubule-associated protein RP/EB family member 1,Mapre1,NA,11,30.016,7,4,3,23.9732990264893,24.1642990112305,23.9213008880615,23.4342002868652,18.9834995269775,20.3420009613037,20.0137996673584,NA,30,MYD88,NONE
TRUE,2.671709295904,1.40450024604797,Q61171,Q61171,Peroxiredoxin-2,Prdx2,NA,9,21.778,8,4,4,16.0114994049072,16.0881004333496,16.3131008148193,16.594799041748,15.3199996948242,14.7420997619629,14.2237997055054,15.1035995483398,30,MYD88,NONE
TRUE,2.2672152955607,1.24942517280579,Q61187,Q61187,Tumor susceptibility gene 101 protein,Tsg101,NA,6,44.123,8,4,4,15.3111000061035,15.7018003463745,15.9742002487183,14.6849002838135,14.1982002258301,14.3754997253418,13.9305000305176,14.1701002120972,30,MYD88,NONE
TRUE,3.34423790683762,2.26985025405884,Q61233;Q99K51;Q3V0K9,Q61233,Plastin-2,Lcp1,NA,40,70.148,8,4,4,18.9277992248535,19.0888996124268,19.8120002746582,18.4790000915527,17.211799621582,16.8603992462158,16.8031997680664,16.3528995513916,30,MYD88,NONE
TRUE,2.4518838470122,1.15744972229004,Q61235,Q61235,Beta-2-syntrophin,Sntb2,NA,4,56.381,8,4,4,13.5648002624512,13.8914003372192,14.1536998748779,13.2354001998901,12.5854005813599,12.6464004516602,12.1364002227783,12.84730052948,30,MYD88,NONE
TRUE,1.60846167089128,1.46897443135579,Q7TSF1;Q61495;Q7TSF0,Q7TSF1;Q61495,Desmoglein-1-beta;Desmoglein-1-alpha,Dsg1b;Dsg1a,NA,3,114.45,7,3,4,15.3478994369507,14.4176998138428,NA,14.9988994598389,14.0352001190186,14.042200088501,12.9586000442505,12.7741003036499,30,MYD88,NONE
TRUE,2.22097657927447,2.34100755055746,Q61500,Q61500,Integral membrane protein 2A,Itm2a,NA,5,29.691,7,4,3,16.7190990447998,16.3850994110107,16.0417995452881,16.7250995635986,NA,15.2581996917725,13.4800004959106,13.6421003341675,30,MYD88,NONE
TRUE,2.80732862690823,2.39144992828369,Q61503,Q61503,5-nucleotidase,Nt5e,NA,15,63.864,8,4,4,21.3976993560791,21.2577991485596,21.7129001617432,19.8892002105713,19.1186008453369,18.3449993133545,18.4902000427246,18.7379989624023,30,MYD88,NONE
TRUE,3.26448723819046,2.38017463684082,Q61543,Q61543,Golgi apparatus protein 1,Glg1,NA,16,133.73,8,4,4,16.0599994659424,15.6719999313354,16.3533000946045,14.7876005172729,13.3804998397827,13.0285005569458,13.4561004638672,13.4871006011963,30,MYD88,NONE
TRUE,2.57175454648192,1.87119682629903,Q61550,Q61550,Double-strand-break repair protein rad21 homolog,Rad21,NA,12,72.082,7,3,4,11.0376005172729,11.3192005157471,11.0481004714966,NA,8.85949039459229,9.58540058135986,8.72842025756836,9.88177013397217,30,MYD88,NONE
TRUE,1.89715586376991,1.32170009613037,Q61599,Q61599,Rho GDP-dissociation inhibitor 2,Arhgdib,NA,9,22.851,8,4,4,16.0834007263184,16.4785995483398,16.1684989929199,17.1431007385254,15.9874000549316,15.0694999694824,14.8087997436523,14.7210998535156,30,MYD88,NONE
TRUE,3.84892219439021,3.93200016021729,Q61624,Q61624,Zinc finger protein 148,Znf148,NA,10,88.75,6,3,3,14.3802003860474,14.6121997833252,14.8262004852295,NA,10.9411001205444,NA,10.1859998703003,10.8955001831055,30,MYD88,NONE
TRUE,2.93353031229029,1.16230010986328,Q61753,Q61753,D-3-phosphoglycerate dehydrogenase,Phgdh,NA,20,56.585,8,4,4,18.8225002288818,19.1319999694824,19.210599899292,19.3017997741699,17.7507991790771,18.1996002197266,17.578800201416,18.2884998321533,30,MYD88,NONE
TRUE,1.88004664730129,1.45179963111877,Q61768;P33175,Q61768,Kinesin-1 heavy chain,Kif5b,NA,40,109.55,8,4,4,15.3881998062134,15.8197994232178,15.5199995040894,14.094500541687,14.0763998031616,13.8740005493164,13.7883005142212,13.2765998840332,30,MYD88,NONE
TRUE,2.15148486235511,1.81284976005554,Q62036,Q62036,Centrosomal protein of 131 kDa,Cep131,NA,9,120.31,8,4,4,15.1967000961304,15.6156997680664,16.4580001831055,14.3842000961304,13.6068000793457,13.3396005630493,13.9692001342773,13.4876003265381,30,MYD88,NONE
TRUE,1.14985896761247,1.50882482528687,Q62137,Q62137,Tyrosine-protein kinase JAK3,Jak3,NA,3,122.64,8,4,4,15.3259000778198,14.0462999343872,15.3565998077393,12.9753999710083,12.875,11.8808002471924,13.2325000762939,13.6806001663208,30,MYD88,NONE
TRUE,2.86612816287024,1.37290048599243,Q62158,Q62158,Zinc finger protein RFP,Trim27,NA,11,58.512,8,4,4,19.044900894165,19.2068004608154,18.5361995697021,18.2483005523682,17.468900680542,17.3619995117188,17.11669921875,17.5970001220703,30,MYD88,NONE
TRUE,2.98904044981948,2.56535832087199,Q62193,Q62193,Replication protein A 32 kDa subunit,Rpa2,NA,5,29.718,7,4,3,17.6861000061035,17.6459007263184,18.1795997619629,16.6928997039795,NA,15.0964994430542,15.056300163269,14.804500579834,30,MYD88,NONE
TRUE,1.67332108278168,1.96167469024658,Q62418,Q62418,Drebrin-like protein,Dbnl,NA,13,48.699,8,4,4,15.9724998474121,15.9198999404907,16.4452991485596,15.4079999923706,14.6126003265381,12.3816003799438,15.1140995025635,13.7906999588013,30,MYD88,NONE
TRUE,2.69878833947985,1.20979976654053,Q640Q5,Q640Q5,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,Pan3,NA,12,89.744,8,4,4,18.3050994873047,18.2768001556396,18.6730003356934,18.040599822998,16.8521003723145,17.2712993621826,16.7516002655029,17.5813007354736,30,MYD88,NONE
TRUE,3.67668147010933,2.44597482681274,Q64331,Q64331,Unconventional myosin-VI,Myo6,NA,31,146.41,8,4,4,20.7886009216309,20.7001991271973,21.1564998626709,19.8827991485596,18.5256996154785,18.0300006866455,17.8559989929199,18.3325004577637,30,MYD88,NONE
TRUE,2.21785598017878,1.23485040664673,Q64337,Q64337,Sequestosome-1,Sqstm1,NA,9,48.162,8,4,4,17.9907989501953,17.9542007446289,18.3787002563477,17.6054992675781,16.1921997070313,17.1728992462158,16.4461994171143,17.1784992218018,30,MYD88,NONE
TRUE,3.11205747248157,2.00740003585815,Q64511,Q64511,DNA topoisomerase 2-beta,Top2b,NA,31,181.91,8,4,4,13.0677003860474,12.3708000183105,13.4921998977661,12.9423999786377,10.6606998443604,11.1665000915527,10.5306997299194,11.4856004714966,30,MYD88,NONE
TRUE,2.51212646203019,1.48197436332703,Q64521,Q64521,"Glycerol-3-phosphate dehydrogenase, mitochondrial",Gpd2,NA,33,80.953,8,4,4,16.0371990203857,15.8120994567871,16.4951992034912,15.6490001678467,14.8443002700806,14.9072999954224,13.8166999816895,14.4973001480103,30,MYD88,NONE
TRUE,1.65986423527504,2.17024993896484,Q64674,Q64674,Spermidine synthase,Srm,NA,10,33.995,8,4,4,15.4388999938965,15.2765998840332,14.1231002807617,14.7107000350952,13.7857999801636,11.5447998046875,13.8634004592896,11.6743001937866,30,MYD88,NONE
TRUE,2.04515074718698,1.15714979171753,Q69Z38,Q69Z38,Pseudopodium-enriched atypical kinase 1,Peak1,NA,29,191.09,8,4,4,16.9729995727539,16.9930992126465,17.3934993743896,15.96519947052,15.6387996673584,15.7061996459961,15.6597995758057,15.6913995742798,30,MYD88,NONE
TRUE,2.10429076633308,1.22599164644877,Q69ZR2,Q69ZR2,E3 ubiquitin-protein ligase HECTD1,Hectd1,NA,32,290.08,7,4,3,11.0338001251221,11.1817998886108,11.6986999511719,10.9358005523682,9.82450008392334,NA,9.66870021820068,10.4664001464844,30,MYD88,NONE
TRUE,2.74016538418868,3.22219944000244,Q6A0D4,Q6A0D4,Raftlin,Rftn1,NA,6,61.536,8,4,4,16.4444999694824,16.8988990783691,17.7789001464844,15.3846998214722,13.2558002471924,13.202600479126,12.7665004730225,14.3933000564575,30,MYD88,NONE
TRUE,3.49025941944156,1.26587462425232,Q6I6G8;Q8K4P8,Q6I6G8,E3 ubiquitin-protein ligase HECW2,Hecw2,NA,12,176.23,8,4,4,15.4011001586914,15.6830997467041,15.5782995223999,15.1338996887207,14.4314002990723,14.3392000198364,13.8951997756958,14.0671005249023,30,MYD88,NONE
TRUE,5.37358188814905,4.63452482223511,Q6IRU2,Q6IRU2,Tropomyosin alpha-4 chain,Tpm4,NA,13,28.467,8,4,4,22.9118995666504,22.7085990905762,23.6012001037598,22.2017002105713,18.3687992095947,18.2315998077393,18.1814002990723,18.1035003662109,30,MYD88,NONE
TRUE,2.62052354723023,3.58050839106242,Q6NVG1,Q6NVG1,Lysophospholipid acyltransferase LPCAT4,Lpcat4,NA,3,57.143,7,4,3,18.1749000549316,17.8481998443604,16.6483001708984,16.0601005554199,14.1491003036499,13.40149974823,13.2565002441406,NA,30,MYD88,NONE
TRUE,2.11362803564861,2.16252470016479,Q6NXY1,Q6NXY1,TBC1 domain family member 31,Tbc1d31,NA,5,115.84,8,4,4,15.3768997192383,15.8606996536255,15.8067998886108,14.5901002883911,13.9839000701904,12.0052003860474,13.9368000030518,13.058500289917,30,MYD88,NONE
TRUE,2.52528125432739,1.31512498855591,Q6P1F6;Q6ZWR4;Q8BG02,Q6P1F6,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform,Ppp2r2a,NA,14,51.691,8,4,4,18.6445999145508,19.535400390625,19.1550006866455,18.6273002624512,18.005199432373,17.5839004516602,17.25830078125,17.8544006347656,30,MYD88,NONE
TRUE,2.17924582310516,1.2978253364563,Q6P2B1,Q6P2B1,Transportin-3,Tnpo3,NA,14,104.17,8,4,4,13.7088003158569,13.690299987793,14.808500289917,13.4551000595093,12.6897001266479,12.756799697876,12.3199996948242,12.7048997879028,30,MYD88,NONE
TRUE,1.60662531076772,1.34069967269897,Q6P5F9,Q6P5F9,Exportin-1,Xpo1,NA,32,123.09,8,4,4,14.9858999252319,15.0265998840332,14.9300994873047,16.1949996948242,14.292799949646,14.2821998596191,12.9476003646851,14.2522001266479,30,MYD88,NONE
TRUE,2.44045576588934,1.30763308207194,Q6P8I4,Q6P8I4,PEST proteolytic signal-containing nuclear protein,Pcnp,NA,6,18.963,7,3,4,14.9412994384766,15.1782999038696,NA,15.1312999725342,13.6979999542236,13.7753000259399,13.3090000152588,14.3217000961304,30,MYD88,NONE
TRUE,2.01643647678011,1.34122467041016,Q6PA06,Q6PA06,Atlastin-2,Atl2,NA,5,66.223,8,4,4,23.1996994018555,23.7686004638672,22.5557994842529,22.2940006256104,21.284200668335,21.9556007385254,21.611499786377,21.601900100708,30,MYD88,NONE
TRUE,1.57427667132066,2.00512504577637,Q6PCN7,Q6PCN7,Helicase-like transcription factor,Hltf,NA,7,113.32,8,4,4,14.0109996795654,14.0093002319336,14.7896003723145,13.1333999633789,12.4590997695923,10.2187004089355,12.3680000305176,12.8769998550415,30,MYD88,NONE
TRUE,1.41714402135198,1.83172512054443,Q6PDI5,Q6PDI5,Proteasome-associated protein ECM29 homolog,Ecm29,NA,56,203.7,8,4,4,13.1406002044678,13.4028005599976,13.5180006027222,11.1552000045776,12.059100151062,11.1675004959106,10.2498998641968,10.413200378418,30,MYD88,NONE
TRUE,1.70710463390691,1.48957490921021,Q6PIJ4,Q6PIJ4,Nuclear factor related to kappa-B-binding protein,Nfrkb,NA,5,138.76,7,4,3,11.6821002960205,12.395899772644,12.9133005142212,12.5970001220703,NA,10.157600402832,11.2553005218506,11.3095998764038,30,MYD88,NONE
