Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,T:.Protein.names,Gene.names,Symbol.color,Symbol.type,Symbol.size,Show.label,C:.Only.identified.by.site,C:.Reverse,C:.Potential.contami1000t,N:.Peptides,N:.Mol..weight.[kDa],Valid.values,N:.Valid.values.15.min,N:.Valid.values.30.min,N:.Valid.values.60.min,N:.Valid.values.unstim,15.min.FG.167.neu,15.min.FG.168.neu,15.min.FG.169.neu,15.min.FG.170.neu,30.min.FG171.neu,30.min.FG172.neu,30.min.FG173.neu,30.min.FG174.neu,60.min.FG175.neu,60.min.FG176.neu,60.min.FG177.neu,60.min.FG178.neu,unstim.FG163.neu,unstim.FG164.neu,unstim.FG165.neu,unstim.FG166.neu,ORIGIN,PULLED_PROTEIN,KO
FALSE,0.00561582661663409,0.025092601776123,Q61687,Q61687,Transcriptional regulator ATRX,Atrx,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,278.58,14,3,4,3,4,NA,10.5933685302734,11.8654689788818,10.8250684738159,8.68582916259766,11.5472688674927,11.7854690551758,14.163969039917,8.41830921173096,NA,11.2696685791016,11.8841686248779,12.0006685256958,12.8437690734863,12.6336688995361,8.60405921936035,30,MYD88,IRAK1
FALSE,0.937684024958507,0.592299699783325,Q61699,Q61699,Heat shock protein 105 kDa,Hsph1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,96.406,16,4,4,4,4,16.636869430542,17.449369430542,17.3767681121826,17.3125686645508,17.2873687744141,17.0380687713623,17.0504684448242,17.3019676208496,17.1722679138184,16.8537693023682,17.0424690246582,17.0405693054199,15.667368888855,16.6680679321289,16.9169692993164,17.0562686920166,30,MYD88,IRAK1
FALSE,0,NA,Q61730,Q61730,Interleukin-1 receptor accessory protein,Il1rap,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,65.74,7,1,3,3,0,NA,NA,NA,11.0790691375732,13.3005685806274,12.911768913269,12.3206691741943,NA,NA,13.1665687561035,13.0879688262939,13.1255683898926,NA,NA,NA,NA,30,MYD88,IRAK1
FALSE,0.42544215261238,0.40132474899292,Q61733,Q61733,"28S ribosomal protein S31, mitochondrial",Mrps31,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,43.88,16,4,4,4,4,15.8265686035156,16.4685688018799,16.4831676483154,16.1407680511475,16.4898681640625,16.3979682922363,16.1520690917969,16.8221683502197,16.1225681304932,15.9584684371948,15.9245681762695,15.7500686645508,14.9622688293457,16.4979686737061,16.0422687530518,16.7542686462402,30,MYD88,IRAK1
FALSE,0.52660121201644,0.343650102615356,Q61749,Q61749,Translation initiation factor eIF-2B subunit delta,Eif2b4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,57.624,16,4,4,4,4,16.8023681640625,18.8861694335938,17.3910694122314,16.9399681091309,16.7608680725098,16.7819690704346,17.3385677337646,17.2243690490723,17.116268157959,16.4512691497803,15.8491687774658,16.4107685089111,15.9624681472778,16.6605682373047,17.1702690124512,16.9378681182861,30,MYD88,IRAK1
FALSE,1.89448636902531,1.30329990386963,Q61753,Q61753,D-3-phosphoglycerate dehydrogenase,Phgdh,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,56.585,16,4,4,4,4,17.3695678710938,17.8615684509277,18.1446685791016,17.6025676727295,17.7257690429688,17.7414684295654,18.1374683380127,19.0381679534912,17.6670684814453,17.3012676239014,16.8684692382813,17.5026683807373,16.3478679656982,16.7883682250977,16.9321689605713,17.3612689971924,30,MYD88,IRAK1
FALSE,0.782548157575402,0.751025199890137,Q61768,Q61768,Kinesin-1 heavy chain,Kif5b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,109.55,16,4,4,4,4,14.1712684631348,15.1530685424805,14.8046684265137,14.1592683792114,14.9983682632446,13.4748687744141,14.4152688980103,15.2353687286377,14.9522686004639,14.8438682556152,13.6411685943604,13.7323684692383,13.2353687286377,13.5742683410645,13.8053684234619,14.504768371582,30,MYD88,IRAK1
FALSE,1.00176801107939,0.629200220108032,Q61771;O35066,Q61771;O35066,"Kinesin-like protein KIF3B;Kinesin-like protein KIF3B, N-terminally processed;Kinesin-like protein KIF3C",Kif3b;Kif3c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,85.287,16,4,4,4,4,13.8803691864014,14.5334692001343,15.1001682281494,14.3097686767578,14.4287691116333,14.5032691955566,14.9018688201904,14.2812690734863,14.6901683807373,13.8925685882568,13.8817691802979,14.4475688934326,13.4663686752319,14.5773687362671,13.3493690490723,14.2052688598633,30,MYD88,IRAK1
FALSE,0.0816307956215501,-0.197634935379028,Q61818,Q61818,Retinoic acid-induced protein 1,Rai1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,201.57,15,4,4,3,4,11.1359691619873,10.9596691131592,11.1487684249878,11.7111692428589,11.5923690795898,11.4670686721802,8.42142868041992,11.6954689025879,NA,9.73205852508545,10.3050289154053,10.3728685379028,10.3534688949585,11.4305686950684,10.3777685165405,11.8050689697266,30,MYD88,IRAK1
FALSE,0.695983009634714,0.682199716567993,Q61846,Q61846,Maternal embryonic leucine zipper kinase,Melk,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,72.728,16,4,4,4,4,15.8631687164307,16.0128688812256,15.6226682662964,16.2089691162109,15.2497682571411,15.7046689987183,16.3405685424805,16.3331680297852,15.9125680923462,15.7247686386108,15.244068145752,15.4236688613892,14.2812690734863,15.0186681747437,15.4275684356689,16.1718692779541,30,MYD88,IRAK1
FALSE,0.278300052657198,-0.171000480651855,Q61881,Q61881,DNA replication licensing factor MCM7,Mcm7,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,17,81.21,16,4,4,4,4,16.9904689788818,17.3894691467285,17.9146690368652,17.2667694091797,16.5392684936523,16.7466678619385,16.287467956543,16.6964683532715,16.4656677246094,16.6761684417725,15.9255685806274,16.5180683135986,16.0583686828613,16.8164691925049,17.0285682678223,17.0504684448242,30,MYD88,IRAK1
FALSE,0.929950263422314,0.724024772644043,Q61937,Q61937,Nucleophosmin,Npm1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,32.56,16,4,4,4,4,22.3761692047119,23.4164695739746,22.9212684631348,22.3845691680908,22.6193695068359,22.5526695251465,23.8079681396484,23.8528690338135,22.9738693237305,22.0059680938721,21.7545680999756,22.3063678741455,22.2443695068359,22.7588691711426,22.1508693695068,22.7826690673828,30,MYD88,IRAK1
FALSE,0.565725534292551,0.446225166320801,Q61990;P57722,Q61990,Poly(rC)-binding protein 2,Pcbp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,38.221,16,4,4,4,4,20.6869678497314,21.10666847229,20.9032688140869,20.8432693481445,21.2094688415527,20.5798683166504,20.6489696502686,20.9818687438965,20.8617687225342,20.5382690429688,20.3222694396973,20.2396678924561,19.5396690368652,20.4739685058594,20.4303684234619,21.1912689208984,30,MYD88,IRAK1
FALSE,0.0131575308898905,-0.0312941074371338,Q62018,Q62018,RNA polymerase-associated protein CTR9 homolog,Ctr9,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,133.41,15,4,3,4,4,11.963568687439,12.0579690933228,15.3000688552856,12.6748685836792,11.9202690124512,13.001368522644,NA,11.5064687728882,12.555869102478,11.710168838501,10.9570684432983,11.6302690505981,11.963568687439,12.9833688735962,13.1705684661865,10.5784788131714,30,MYD88,IRAK1
FALSE,0.235032880576477,0.203175067901611,Q62077,Q62077,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase gamma-1",Plcg1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,149.67,16,4,4,4,4,14.7272682189941,15.4092683792114,16.7884693145752,14.3376684188843,14.7311687469482,15.5982685089111,13.9881687164307,14.9564685821533,14.8189687728882,15.1587686538696,14.7329683303833,14.7353687286377,14.3097686767578,14.7427682876587,14.6172685623169,14.7915687561035,30,MYD88,IRAK1
FALSE,0.263949265677959,-0.436300277709961,Q62093,Q62093,Serine/arginine-rich splicing factor 2,Srsf2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,25.476,15,4,4,3,4,16.148868560791,16.9149684906006,17.3834686279297,16.9688682556152,17.0665683746338,17.1128692626953,14.7432689666748,15.3187685012817,16.1399688720703,15.1501684188843,15.2700681686401,NA,15.5941686630249,16.9626693725586,16.7828693389893,16.6469688415527,30,MYD88,IRAK1
FALSE,0.216148556356765,-0.293675422668457,Q62095,Q62095,ATP-dependent RNA helicase DDX3Y,Ddx3y,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,33,73.427,16,4,4,4,4,20.077169418335,20.1491680145264,20.9117679595947,20.6471691131592,20.6929683685303,20.6612682342529,19.3293685913086,19.1339683532715,20.4715690612793,19.1022682189941,20.2687683105469,19.9837684631348,19.2158679962158,20.5846691131592,20.5449695587158,20.6467685699463,30,MYD88,IRAK1
FALSE,0.830466686843623,-0.947324752807617,Q62130,Q62130,Tyrosine-protein phosphatase non-receptor type 14,Ptpn14,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,8,135.04,16,4,4,4,4,14.4109687805176,13.8303689956665,14.1880683898926,13.2504692077637,13.7430686950684,14.1568689346313,12.5736684799194,12.3993692398071,13.3885688781738,13.6043691635132,12.8201684951782,12.6471691131592,13.1432685852051,14.8602685928345,14.1307687759399,14.5279684066772,30,MYD88,IRAK1
FALSE,0.775095547018356,0.605050086975098,Q62137,Q62137,Tyrosine-protein kinase JAK3,Jak3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,122.64,16,4,4,4,4,14.0893688201904,14.7811689376831,15.2165689468384,14.3720684051514,14.8268690109253,14.7723684310913,14.9361686706543,14.0761690139771,14.2777690887451,14.1706686019897,14.5024690628052,13.977068901062,13.3233690261841,13.6688690185547,14.4394683837891,14.7596683502197,30,MYD88,IRAK1
FALSE,0,-0.722599983215332,Q62141,Q62141,Paired amphipathic helix protein Sin3b,Sin3b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,126.4,8,4,1,1,2,11.6930685043335,8.93689918518066,12.2359685897827,11.2335691452026,11.081169128418,NA,NA,NA,12.0658683776855,NA,NA,NA,NA,11.9850692749023,NA,11.6224689483643,30,MYD88,IRAK1
FALSE,0.0885551905568548,0.112575531005859,Q62158,Q62158,Zinc finger protein RFP,Trim27,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,13,58.512,16,4,4,4,4,17.9486694335938,18.4569683074951,18.8392696380615,18.6072692871094,18.7588691711426,18.8942680358887,17.7008686065674,17.4177684783936,18.4719676971436,17.9757690429688,18.9325695037842,17.8709678649902,17.379768371582,18.1741676330566,18.0516681671143,18.7158679962158,30,MYD88,IRAK1
FALSE,1.09103525426222,0.539624691009521,Q62167;P16381;Q61496,Q62167;P16381,ATP-dependent RNA helicase DDX3X;Putative ATP-dependent RNA helicase Pl10,Ddx3x;D1Pas1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,43,73.101,16,4,4,4,4,24.4604682922363,24.9921684265137,25.3219680786133,24.8952693939209,24.8579692840576,25.0871677398682,25.0871677398682,25.2421684265137,25.2013683319092,24.7636680603027,24.3073692321777,24.300968170166,23.8956680297852,24.6872692108154,24.4645690917969,25.0684680938721,30,MYD88,IRAK1
FALSE,0.796841263331645,-1.00546002388,Q62181,Q62181,Semaphorin-3C,Sema3c,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,85.288,14,4,4,2,4,12.35546875,11.9983692169189,10.7218685150146,12.2779684066772,10.2635488510132,10.5445690155029,10.4540491104126,10.8409690856934,NA,NA,11.6040687561035,10.9881687164307,9.74536895751953,12.0486688613892,11.7946691513062,12.5362691879272,30,MYD88,IRAK1
FALSE,0,-1.18663311004639,Q62186,Q62186,Translocon-associated protein subunit delta,Ssr4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,18.936,5,1,1,0,3,14.7178688049316,NA,NA,NA,NA,NA,13.3252687454224,NA,NA,NA,NA,NA,13.4023685455322,NA,14.741268157959,15.392068862915,30,MYD88,IRAK1
FALSE,0.143070742228349,0.130224704742432,Q62187,Q62187,Transcription termination factor 1,Ttf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,11,97.721,16,4,4,4,4,14.3959684371948,15.6151685714722,15.2420682907104,15.2745685577393,15.510968208313,15.1033687591553,14.1292686462402,14.5861682891846,15.4243688583374,13.9682683944702,14.41916847229,14.2912683486938,14.3022689819336,14.9509687423706,15.0140686035156,14.5415687561035,30,MYD88,IRAK1
FALSE,0.41613677422317,0.486225128173828,Q62189,Q62189,U1 small nuclear ribonucleoprotein A,Snrpa,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,31.835,16,4,4,4,4,19.0347690582275,19.2661685943604,19.4226684570313,19.644868850708,19.1885681152344,18.3861694335938,19.9264678955078,20.308069229126,17.1914691925049,18.4705677032471,18.2148685455322,17.6432685852051,18.1817684173584,19.2484683990479,18.8796691894531,19.5544681549072,30,MYD88,IRAK1
FALSE,0.378115857929646,0.399874925613403,Q62193,Q62193,Replication protein A 32 kDa subunit,Rpa2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,29.718,16,4,4,4,4,15.7842683792114,16.4930686950684,16.268669128418,16.2607688903809,16.9201679229736,17.0874691009521,16.7954692840576,16.4862689971924,17.4994678497314,16.264368057251,16.4323692321777,16.6108684539795,15.2749681472778,16.3647689819336,16.6338691711426,17.4162693023682,30,MYD88,IRAK1
FALSE,1.0304619166299,0.438000679016113,Q62203,Q62203,Splicing factor 3A subunit 2,Sf3a2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,49.911,16,4,4,4,4,17.1472682952881,16.0732688903809,16.1963691711426,17.0338687896729,17.0697689056396,17.6592693328857,17.5883693695068,17.9877681732178,17.4252681732178,16.4744682312012,16.476167678833,16.2511692047119,16.84596824646,17.2549686431885,17.1001682281494,17.3520679473877,30,MYD88,IRAK1
FALSE,1.34438359269584,1.27552509307861,Q62261;P15508,Q62261,"Spectrin beta chain, non-erythrocytic 1",Sptbn1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,83,274.22,16,4,4,4,4,19.3190689086914,20.0096683502197,20.1766681671143,19.6851692199707,18.8239688873291,19.0039691925049,18.549768447876,18.8261680603027,18.2757682800293,18.2664680480957,18.3151683807373,18.2463684082031,16.1136684417725,17.8237686157227,17.7178688049316,18.4464683532715,30,MYD88,IRAK1
FALSE,0.520309705722634,0.498000144958496,Q62311,Q62311,Transcription initiation factor TFIID subunit 6,Taf6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,72.673,16,4,4,4,4,13.3007688522339,13.066068649292,13.2013683319092,12.6768684387207,13.5593690872192,13.0234689712524,12.9270687103271,11.7350692749023,13.5442686080933,9.60231876373291,12.0709686279297,11.0252685546875,12.6531686782837,12.6011686325073,12.2826690673828,11.7159690856934,30,MYD88,IRAK1
FALSE,0.340561574987507,-0.548696835835775,Q62315,Q62315,Protein Jumonji,Jarid2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,137.44,13,3,3,4,3,NA,12.5957689285278,12.8669691085815,9.71950912475586,9.55657863616943,11.3202686309814,11.2204685211182,NA,10.3646688461304,13.5653686523438,12.3417692184448,9.11644840240479,11.1131687164307,11.895468711853,10.7347688674927,NA,30,MYD88,IRAK1
FALSE,0.329542793817259,0.224500179290771,Q62318,Q62318,Transcription intermediary factor 1-beta,Trim28,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,88.846,16,4,4,4,4,17.7385692596436,18.2310676574707,18.3416690826416,18.2571678161621,18.4165687561035,18.35426902771,17.8413677215576,18.0378684997559,18.1323680877686,17.902868270874,17.9731693267822,17.862268447876,17.2349681854248,18.0838680267334,17.97336769104,18.4598693847656,30,MYD88,IRAK1
FALSE,0.0168834064024702,0.0247249603271484,Q62376,Q62376,U1 small nuclear ribonucleoprotein 70 kDa,Snrnp70,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,7,51.991,16,4,4,4,4,17.8216686248779,18.9144687652588,18.9638690948486,18.7487678527832,18.885368347168,18.6386680603027,17.5324687957764,18.1832695007324,18.1302680969238,18.2970676422119,18.2170677185059,18.1083679199219,17.1181678771973,18.706169128418,18.4627685546875,18.8537693023682,30,MYD88,IRAK1
FALSE,0.216393162604958,-0.569197654724121,Q62383,Q62383,Transcription elongation factor SPT6,Supt6h,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,9,199.08,16,4,4,4,4,12.4743690490723,11.6276683807373,12.51526927948,12.8268690109253,9.95377922058105,13.4802684783936,11.5486688613892,14.2825689315796,12.2243690490723,11.6089687347412,12.5236692428589,12.2842683792114,12.2936687469482,13.4435691833496,13.6765689849854,12.1282691955566,30,MYD88,IRAK1
FALSE,0.771586533741134,-0.856475353240967,Q62388,Q62388,Serine-protein kinase ATM,Atm,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,15,349.41,16,4,4,4,4,13.5434684753418,12.8845691680908,12.9811687469482,12.2566690444946,12.546968460083,13.1748685836792,11.0119686126709,11.3502683639526,12.2841691970825,11.6204690933228,10.7958688735962,11.7212686538696,13.4130687713623,12.3910684585571,12.8031692504883,12.9026689529419,30,MYD88,IRAK1
FALSE,1.17431177449286,1.91564210255941,Q62417,Q62417,Sorbin and SH3 domain-containing protein 1,Sorbs1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,143.07,10,4,3,1,2,10.5617685317993,11.8153686523438,11.8447685241699,12.5906686782837,10.2360887527466,9.11566925048828,NA,10.4231691360474,9.2643985748291,NA,NA,NA,7.432448387146,8.58621883392334,NA,NA,30,MYD88,IRAK1
FALSE,0.624152774756335,0.561008294423422,Q62432;Q9JIW5;P97454;P70340,Q62432,Mothers against decapentaplegic homolog 2,Smad2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,5,52.265,15,4,3,4,4,15.2110681533813,15.0292682647705,15.0840682983398,15.3147687911987,15.2631683349609,15.1268682479858,14.5376691818237,NA,15.5066690444946,14.9038686752319,14.9642686843872,14.3754692077637,13.5141687393188,14.4311685562134,14.8572683334351,14.8569688796997,30,MYD88,IRAK1
FALSE,0.0971228555869703,-0.110774993896484,Q62448,Q62448,Eukaryotic translation initiation factor 4 gamma 2,Eif4g2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,23,102.1,16,4,4,4,4,16.2496681213379,17.4609680175781,16.7583694458008,17.2311687469482,16.3742694854736,15.8805685043335,15.4017686843872,15.8697681427002,16.5629692077637,16.0850677490234,15.6016683578491,15.6477689743042,14.8981685638428,16.3300685882568,16.2693691253662,16.4718685150146,30,MYD88,IRAK1
FALSE,1.2986120910435,1.03620004653931,Q62504,Q62504,Msx2-interacting protein,Spen,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,22,398.75,16,4,4,4,4,11.7539691925049,13.6786689758301,14.48166847229,13.538969039917,14.2764692306519,14.3811683654785,14.121768951416,15.019268989563,12.8117685317993,13.7334690093994,13.4903688430786,13.1107692718506,12.4691686630249,13.5277690887451,13.3576688766479,14.2992687225342,30,MYD88,IRAK1
FALSE,0.555228574466018,0.642499923706055,Q62511;Q3U381,Q62511,E3 ubiquitin-protein ligase ZFP91,Zfp91,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,4,63.388,15,4,4,3,4,14.5156688690186,14.6093683242798,14.3220691680908,14.4919691085815,15.0357685089111,14.991268157959,14.6819686889648,14.4728689193726,14.9762687683105,12.1759691238403,NA,13.1083688735962,13.4753684997559,13.1099691390991,14.6601686477661,15.3663682937622,30,MYD88,IRAK1
FALSE,0,1.33412981033325,Q63932;P31938,Q63932;P31938,Dual specificity mitogen-activated protein kinase kinase 2;Dual specificity mitogen-activated protein kinase kinase 1,Map2k2;Map2k1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,44.402,11,4,1,2,4,11.8760690689087,9.4865083694458,12.2846689224243,10.835768699646,11.0519685745239,NA,NA,NA,8.31582927703857,NA,NA,9.59006881713867,7.53522872924805,11.0241689682007,8.99008846282959,11.3218688964844,30,MYD88,IRAK1
FALSE,1.45850766754119,0.997075080871582,Q64012,Q64012,RNA-binding protein Raly,Raly,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,12,33.188,16,4,4,4,4,20.1303691864014,20.5234680175781,20.8951683044434,20.6513690948486,20.8770694732666,20.9263687133789,21.4819679260254,21.7807693481445,20.8845691680908,20.1093692779541,20.3236694335938,20.1315689086914,19.4156684875488,20.6649684906006,20.3441696166992,20.6530685424805,30,MYD88,IRAK1
FALSE,0.249143142355565,0.21167516708374,Q640M1,Q640M1,U3 small nucleolar RNA-associated protein 14 homolog A,Utp14a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,87.264,16,4,4,4,4,17.5157680511475,17.8399677276611,18.0352687835693,18.1657676696777,17.6305694580078,18.1239681243896,16.8425693511963,18.0225677490234,17.2194690704346,16.7001686096191,16.6247692108154,17.1472682952881,16.9862689971924,17.9005680084229,17.4948692321777,17.3912677764893,30,MYD88,IRAK1
FALSE,0.495772918770083,0.548225164413452,Q640N3,Q640N3,Rho GTPase-activating protein 30,Arhgap30,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,120.11,16,4,4,4,4,12.1221685409546,12.0751686096191,12.7060689926147,11.4374685287476,11.2420692443848,11.4508686065674,11.9777688980103,12.4254684448242,12.2066688537598,11.6722688674927,11.9277687072754,10.8356685638428,9.95226860046387,11.8060684204102,11.6349687576294,11.5099687576294,30,MYD88,IRAK1
FALSE,1.51288910314522,-0.476074695587158,Q640Q5,Q640Q5,PAB-dependent poly(A)-specific ribonuclease subunit PAN3,Pan3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,18,89.744,16,4,4,4,4,17.9090690612793,18.0628681182861,18.5574684143066,18.2952690124512,18.050968170166,17.7115688323975,17.7451686859131,17.7791690826416,18.1431694030762,17.3775691986084,17.4988689422607,17.3445682525635,18.4319686889648,18.1545677185059,17.9608688354492,18.6437683105469,30,MYD88,IRAK1
FALSE,0.150578393600053,-0.433066368103027,Q64131,Q64131,Runt-related transcription factor 3,Runx3,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,2,43.517,11,4,3,1,3,13.1484689712524,13.6985683441162,14.0444688796997,13.8170690536499,NA,11.2384691238403,14.1745691299438,14.1831684112549,13.6344690322876,NA,NA,NA,12.7954683303833,NA,13.8408689498901,14.2590684890747,30,MYD88,IRAK1
FALSE,0.879459541473049,-0.590624809265137,Q64213,Q64213,Splicing factor 1,Sf1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,10,70.402,16,4,4,4,4,17.7588691711426,17.8637676239014,18.7731685638428,17.1856689453125,17.6881694793701,17.8858680725098,16.8555679321289,17.5362682342529,17.6060676574707,17.0065689086914,16.3346691131592,16.515567779541,17.483268737793,18.5194683074951,17.8352680206299,18.4903678894043,30,MYD88,IRAK1
FALSE,0.88773138735924,-0.82022500038147,Q64261,Q64261,Cyclin-dependent kinase 6,Cdk6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,37.028,15,4,3,4,4,15.1807689666748,15.6601686477661,16.1180686950684,14.0942687988281,14.1260690689087,14.3102684020996,13.1213684082031,NA,14.276668548584,13.9051685333252,13.4048690795898,13.1180686950684,14.6174688339233,14.8013687133789,15.3115682601929,13.960768699646,30,MYD88,IRAK1
FALSE,0.26442576640684,-0.693899869918823,Q64282,Q64282,Interferon-induced protein with tetratricopeptide repeats 1,Ifit1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,53.737,16,4,4,4,4,13.9580688476563,15.0586681365967,15.2679681777954,14.7675685882568,14.645468711853,13.7204685211182,13.747368812561,17.0223693847656,15.6254682540894,13.6606683731079,13.6041688919067,13.4606685638428,13.6136684417725,16.9612693786621,14.964768409729,16.3715686798096,30,MYD88,IRAK1
FALSE,0.0872486390952161,-0.128250122070313,Q64310,Q64310,Surfeit locus protein 4,Surf4,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,30.381,16,4,4,4,4,16.4222679138184,16.7312679290771,16.1187686920166,16.2913684844971,15.3916683197021,15.8500680923462,13.9926691055298,15.9518690109253,13.8637685775757,15.1609687805176,14.6444683074951,14.1322689056396,15.0378684997559,16.1403694152832,14.904468536377,15.6165685653687,30,MYD88,IRAK1
TRUE,2.13759948729647,2.44899988174438,Q64331,Q64331,Unconventional myosin-VI,Myo6,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,25,146.41,16,4,4,4,4,17.8671684265137,18.2517681121826,18.7342681884766,18.6124687194824,17.8535690307617,17.9082679748535,17.8629684448242,18.2755680084229,17.969669342041,17.2674694061279,17.1941680908203,17.3844680786133,13.8183689117432,15.7820682525635,15.8125686645508,16.6913681030273,30,MYD88,IRAK1
FALSE,0.69260927776589,1.00089979171753,Q64337,Q64337,Sequestosome-1,Sqstm1,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,6,48.162,16,4,4,4,4,16.5248680114746,17.2366676330566,17.1305694580078,16.8273677825928,15.3008689880371,17.4086685180664,16.7419681549072,17.6580677032471,16.4045677185059,16.5268688201904,16.3916683197021,16.3246688842773,14.526668548584,15.6591682434082,16.3558692932129,16.5642681121826,30,MYD88,IRAK1
FALSE,0,2.5502036412557,Q64430,Q64430,Copper-transporting ATPase 1,Atp7a,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,1,161.96,8,2,3,2,1,10.3855686187744,NA,NA,10.9350690841675,NA,11.2645692825317,9.84886837005615,10.3117790222168,NA,10.7156686782837,NA,11.4984683990479,7.9248685836792,NA,NA,NA,30,MYD88,IRAK1
FALSE,0.387898502888495,-0.416475296020508,Q64511,Q64511,DNA topoisomerase 2-beta,Top2b,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,31,181.91,16,4,4,4,4,13.7733688354492,14.7109689712524,14.9631681442261,14.8830690383911,15.2140684127808,16.1622676849365,14.2543687820435,16.117467880249,14.8116683959961,14.1254692077637,14.5169687271118,14.8450689315796,15.5603685379028,16.1281681060791,16.0180683135986,15.7074689865112,30,MYD88,IRAK1
FALSE,0.490770775131378,-0.854962348937988,Q64514,Q64514,Tripeptidyl-peptidase 2,Tpp2,"Color2 [A=255, R=169, G=169, B=169]",1,4,NA,NA,NA,NA,3,139.88,16,4,4,4,4,11.7550687789917,12.1354684829712,13.2112684249878,12.0432691574097,12.5504684448242,11.5879688262939,11.1940689086914,9.68551921844482,11.5520687103271,12.345269203186,11.2322683334351,12.7313690185547,10.6655683517456,12.538369178772,12.1034688949585,13.1304683685303,30,MYD88,IRAK1
