Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Mol..weight.[kDa],Peptides,Valid.values,Valid.values.15.min,Valid.values.unstim,Myd88.15.min.1.neu,MyD88.15.min.2.neu,MyD88.15.min.3.neu,MyD88.15.min.4.neu,MyD88.unstim.2.neu,MyD88.unstim.3.neu,MyD88.unstim.4.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,1.01325610606362,-1.17436726888021,Q8C079,Q8C079,Striatin-interacting protein 1,Strip1,NA,95.584,1,6,3,2,10.979585647583,NA,10.1543855667114,10.3288860321045,12.158486366272,11.1654863357544,NA,15,MYD88,NONE
TRUE,2.98613142375627,-1.06660795211792,Q8C0C7,Q8C0C7,Phenylalanine--tRNA ligase alpha subunit,Farsa,NA,57.598,15,12,4,4,18.4344863891602,18.8285865783691,18.5082855224609,18.569486618042,19.4820861816406,19.9344863891602,19.5388851165771,15,MYD88,NONE
TRUE,1.31151581786401,-1.31427462895711,Q8C0G2,Q8C0G2,TRAF3-interacting JNK-activating modulator,Traf3ip3,NA,58.563,8,11,4,3,14.7497854232788,14.9784860610962,13.4193859100342,14.9555854797363,15.3775854110718,16.4040851593018,15.7385854721069,15,MYD88,NONE
TRUE,0.783836471144287,-1.27369968096415,Q8C0I4,Q8C0I4,Enhancer of polycomb homolog 2,Epc2,NA,90.959,3,11,4,3,10.6099863052368,10.9127855300903,10.2429857254028,10.3561859130859,13.1444854736328,10.0644855499268,12.2035856246948,15,MYD88,NONE
TRUE,2.17360301896288,0.886866410573322,Q8C147;Q8VDR9;Q8R1A4,Q8C147,Dedicator of cytokinesis protein 8,Dock8,NA,238.98,46,12,4,4,18.2593860626221,18.4962863922119,18.0075855255127,18.5902862548828,17.5683860778809,17.6338863372803,17.152286529541,15,MYD88,NONE
TRUE,1.74142251493981,-1.14413301150004,Q8C156,Q8C156,Condensin complex subunit 2,Ncaph,NA,82.302,9,12,4,4,15.8425855636597,15.5178861618042,14.5705852508545,15.1356859207153,16.5450859069824,16.4341850280762,16.2531852722168,15,MYD88,NONE
TRUE,2.16452870265248,-1.60329143206279,Q8C163,Q8C163,"Nuclease EXOG, mitochondrial",Exog,NA,41.383,5,12,4,4,16.051586151123,16.0709857940674,14.7999858856201,15.8108854293823,17.188985824585,17.4525852203369,17.2183856964111,15,MYD88,NONE
TRUE,2.18385527963284,-1.704483350118,Q8C170,Q8C170,Unconventional myosin-IXa,Myo9a,NA,292.12,9,11,4,3,12.0826854705811,12.3875856399536,11.1933860778809,11.3604860305786,13.3548860549927,13.8655853271484,13.1610860824585,15,MYD88,NONE
TRUE,2.4064286964432,-1.82791670163472,Q8C176,Q8C176,Transcription initiation factor TFIID subunit 2,Taf2,NA,127,15,12,4,4,15.2010860443115,16.0905857086182,14.9858856201172,15.5109853744507,17.4822864532471,17.599084854126,16.7437858581543,15,MYD88,NONE
TRUE,1.41359729329198,-1.54946637153625,Q8C1S0,Q8C1S0,Mediator of RNA polymerase II transcription subunit 19,Med19,NA,26.263,2,9,4,3,14.7389860153198,13.7599859237671,15.5868854522705,15.3616857528687,15.7559852600098,16.7232856750488,16.7547855377197,15,MYD88,NONE
TRUE,2.54081713123491,-2.38925798734029,Q8C1Z8,Q8C1Z8,tRNA methyltransferase 10 homolog A,Trmt10a,NA,37.965,3,11,4,3,11.8497858047485,11.9559860229492,12.7569856643677,13.3450860977173,15.0101852416992,15.0524854660034,14.5359859466553,15,MYD88,NONE
TRUE,1.58231349894747,-1.22743272781372,Q8C2Q3,Q8C2Q3,RNA-binding protein 14,Rbm14,NA,69.448,19,12,4,4,20.6333866119385,21.3291854858398,20.1417865753174,20.2939853668213,22.2174854278564,21.991584777832,21.2719860076904,15,MYD88,NONE
TRUE,2.36707836220395,-1.71055905024211,Q8C3F2,Q8C3F2,Constitutive coactivator of PPAR-gamma-like protein 2,Fam120c,NA,119.72,22,12,4,4,17.4714851379395,18.0456867218018,16.7111854553223,17.2130851745605,19.1369857788086,19.2534866333008,18.822286605835,15,MYD88,NONE
TRUE,2.16785590032943,-1.2962498664856,Q8C3J5,Q8C3J5,Dedicator of cytokinesis protein 2,Dock2,NA,211.7,59,12,4,4,18.0299854278564,18.6665859222412,17.6190853118896,17.9120864868164,19.5544853210449,19.4601860046387,19.044885635376,15,MYD88,NONE
TRUE,2.0288762054179,-1.6113494237264,Q8C4J7,Q8C4J7,Transducin beta-like protein 3,Tbl3,NA,88.265,31,12,4,4,19.4864864349365,20.2395858764648,18.7362861633301,19.3833866119385,21.2453861236572,21.2522850036621,20.7206859588623,15,MYD88,NONE
TRUE,3.8023057667217,-2.00240842501322,Q8C4M7,Q8C4M7,Centromere protein U,Cenpu,NA,46.37,4,10,4,3,13.2299861907959,13.8971853256226,13.4777860641479,13.201886177063,15.3344860076904,15.5212860107422,15.5065860748291,15,MYD88,NONE
TRUE,2.86216262470102,3.3426767985026,Q8C4S8,Q8C4S8,DENN domain-containing protein 2A,Dennd2a,NA,113.09,5,9,4,3,13.5745859146118,13.7847852706909,13.2705860137939,13.5145854949951,9.20068550109863,11.2899856567383,10.0897054672241,15,MYD88,NONE
TRUE,2.44951265493358,-1.11993312835693,Q8C570,Q8C570,mRNA export factor,Rae1,NA,40.965,5,11,4,3,15.3914861679077,16.1900863647461,15.5312852859497,15.4914855957031,16.7589855194092,16.8223857879639,16.7316856384277,15,MYD88,NONE
TRUE,3.16229248421332,-2.18103297551473,Q8C5L7,Q8C5L7,RNA-binding protein 34,Rbm34,NA,49.116,16,11,4,3,17.7723865509033,18.1594848632813,17.2803859710693,17.7928867340088,20.1257858276367,20.2152862548828,19.4558849334717,15,MYD88,NONE
TRUE,1.58699244998918,-1.68073399861654,Q8C5N3,Q8C5N3,Pre-mRNA-splicing factor CWC22 homolog,Cwc22,NA,104.77,13,12,4,4,16.1135864257813,17.4521865844727,15.2927856445313,16.5549850463867,18.1769866943359,17.9057865142822,18.0195865631104,15,MYD88,NONE
TRUE,2.65949503403458,-1.78412485122681,Q8C5Q4,Q8C5Q4,G-rich sequence factor 1,Grsf1,NA,53.076,6,11,4,3,14.8444852828979,14.8335857391357,14.1567859649658,14.972186088562,16.9816856384277,16.3823852539063,16.0935859680176,15,MYD88,NONE
TRUE,2.85313587470191,-1.5341747601827,Q8C6B9,Q8C6B9,Active regulator of SIRT1,Rps19bp1,NA,15.977,7,12,4,4,20.1046848297119,20.7087860107422,19.8040866851807,19.9864864349365,21.8045864105225,21.7088851928711,21.542085647583,15,MYD88,NONE
TRUE,2.9447853287132,-1.53170808156331,Q8C761,Q8C761,WD repeat-containing protein 60,Wdr60,NA,115.38,5,11,4,3,13.207085609436,13.8357858657837,12.9741859436035,13.1133861541748,14.8807859420776,14.7159852981567,14.8461856842041,15,MYD88,NONE
TRUE,2.24359173349145,-1.26994069417318,Q8C7Q4,Q8C7Q4,RNA-binding protein 4,Rbm4,NA,40.045,11,11,4,3,18.2639865875244,18.7512855529785,18.0289859771729,18.0025863647461,19.8343849182129,19.651985168457,19.108585357666,15,MYD88,NONE
TRUE,3.49533617170642,-1.52920770645142,Q8C7V3,Q8C7V3,U3 small nucleolar RNA-associated protein 15 homolog,Utp15,NA,59.374,15,12,4,4,18.9815864562988,19.3631858825684,18.949686050415,18.6951866149902,20.5699863433838,20.627685546875,20.3821849822998,15,MYD88,NONE
TRUE,1.31774404311205,-1.58844137191772,Q8C827,Q8C827,Zinc finger protein 62,Zfp62,NA,104.81,7,11,4,3,14.8638858795166,14.7415857315063,13.7540855407715,12.8760862350464,16.0933856964111,15.8044853210449,15.0441856384277,15,MYD88,NONE
TRUE,2.81824634232428,-1.65880028406779,Q8C854,Q8C854,Myelin expression factor 2,Myef2,NA,63.294,15,12,4,4,18.4418849945068,18.571985244751,18.0077857971191,17.9454860687256,20.1532859802246,20.1008853912354,19.4475860595703,15,MYD88,NONE
TRUE,2.08582328116265,-1.65563297271729,Q8C9B9,Q8C9B9,Death-inducer obliterator 1,Dido1,NA,247.17,19,12,4,4,14.5922861099243,15.206485748291,14.0130853652954,14.0536861419678,16.5610847473145,16.1040859222412,15.7008857727051,15,MYD88,NONE
TRUE,1.34150045556317,-1.74483331044515,Q8C9X6,Q8C9X6,Enhancer of polycomb homolog 1,Epc1,NA,90.41,2,10,3,3,11.2758855819702,NA,9.77778625488281,10.94908618927,12.9227857589722,12.6997861862183,11.6146860122681,15,MYD88,NONE
TRUE,1.98494046998911,-2.09843285878499,Q8CB77,Q8CB77,Transcription elongation factor B polypeptide 3,Tceb3,NA,87.16,15,12,4,4,18.0202865600586,18.1187858581543,16.4868850708008,16.9279861450195,19.6566848754883,19.8272857666016,18.97678565979,15,MYD88,NONE
TRUE,3.42854029382029,-2.07323296864827,Q8CBE3,Q8CBE3,WD repeat-containing protein 37,Wdr37,NA,55.045,8,11,4,3,13.9424858093262,14.6566858291626,14.106785774231,14.0607852935791,16.0241851806641,16.6318855285645,16.1386852264404,15,MYD88,NONE
TRUE,1.65825905049932,-1.68716700871785,Q8CBY3,Q8CBY3,Leukocyte receptor cluster member 8 homolog,Leng8,NA,86.766,13,12,4,4,16.8861865997314,17.4830856323242,16.0001850128174,15.9996852874756,18.7095851898193,18.5167865753174,17.6119861602783,15,MYD88,NONE
TRUE,2.06079493521593,-1.32719167073568,Q8CC88,Q8CC88,von Willebrand factor A domain-containing protein 8,Vwa8,NA,213.42,6,11,4,3,10.0654859542847,10.4707860946655,10.0094861984253,11.1536855697632,11.8282861709595,11.6082859039307,11.8195858001709,15,MYD88,NONE
TRUE,1.227552529796,-1.01702562967936,Q8CCF0,Q8CCF0,U4/U6 small nuclear ribonucleoprotein Prp31,Prpf31,NA,55.429,8,11,4,3,17.2051849365234,17.8778858184814,16.3172855377197,17.402286529541,18.1520862579346,18.5764865875244,17.9244861602783,15,MYD88,NONE
TRUE,2.16713213430533,-1.59626738230387,Q8CCP0,Q8CCP0,Nuclear export mediator factor Nemf,Nemf,NA,121.19,20,12,4,4,17.4718856811523,17.7934856414795,16.794885635376,16.9164848327637,19.0975856781006,19.1296863555908,18.2940864562988,15,MYD88,NONE
TRUE,2.84269602781817,-1.14668353398641,Q8CCS6,Q8CCS6,Polyadenylate-binding protein 2,Pabpn1,NA,32.296,4,11,4,4,16.5579853057861,16.9550857543945,16.9431858062744,16.8522853851318,17.6311855316162,18.1677856445313,18.122486114502,15,MYD88,NONE
TRUE,3.20169816427224,-1.59099205334981,Q8CD10,Q8CD10,"Calcium uptake protein 2, mitochondrial",Micu2,NA,49.475,5,11,4,3,15.7444858551025,15.8639860153198,15.3133859634399,15.6471853256226,17.1586856842041,17.5867862701416,16.9542865753174,15,MYD88,NONE
TRUE,2.18328545376582,-1.35130802790324,Q8CD15,Q8CD15,Bifunctional lysine-specific demethylase and histidyl-hydroxylase MINA,Mina,NA,53.516,4,12,4,4,15.2002859115601,16.2730865478516,15.5734853744507,15.4223861694336,17.2251853942871,16.980785369873,16.6998863220215,15,MYD88,NONE
TRUE,2.02962024506499,-1.83849175771078,Q8CE46,Q8CE46,Pseudouridylate synthase 7 homolog-like protein,Pus7l,NA,79.196,4,11,4,3,11.9450855255127,11.731785774231,11.6144857406616,12.8172855377197,14.2194852828979,14.2569856643677,13.1204862594604,15,MYD88,NONE
TRUE,2.1361074025297,-3.61739174524943,Q8CE64,Q8CE64,Zinc finger protein 276,Znf276,NA,67.338,3,11,4,3,11.4511861801147,10.8589859008789,12.3909854888916,9.08068561553955,14.7053861618042,14.6452856063843,14.3378858566284,15,MYD88,NONE
TRUE,1.26338359096359,-2.06792481740316,Q8CE90,Q8CE90,Dual specificity mitogen-activated protein kinase kinase 7,Map2k7,NA,59.312,4,11,4,3,14.9942855834961,13.816385269165,11.8869857788086,14.2901859283447,16.0554847717285,15.2122859954834,16.1768856048584,15,MYD88,NONE
TRUE,1.21410079311524,-1.19101659456889,Q8CE96,Q8CE96,tRNA (adenine(58)-N(1))-methyltransferase non-catalytic subunit TRM6,Trmt6,NA,55.518,5,11,4,3,14.1095857620239,15.953085899353,14.8046855926514,14.6783857345581,15.8909854888916,16.5277862548828,15.8135852813721,15,MYD88,NONE
TRUE,1.09192417734739,-1.33479181925456,Q8CFC7,Q8CFC7,CLK4-associating serine/arginine rich protein,Clasrp,NA,76.824,2,10,4,3,15.1191854476929,15.1180858612061,14.4188852310181,13.3792858123779,15.4760856628418,16.7265853881836,15.3282861709595,15,MYD88,NONE
TRUE,2.45952272336245,-1.59463373819987,Q8CFI7,Q8CFI7,DNA-directed RNA polymerase II subunit RPB2,Polr2b,NA,133.91,27,12,4,4,17.2887859344482,17.9447860717773,16.978385925293,16.9375858306885,19.1068859100342,18.970386505127,18.5687866210938,15,MYD88,NONE
TRUE,1.33474253755609,-1.28109232584636,Q8CFQ3,Q8CFQ3,Intron-binding protein aquarius,Aqr,NA,170.29,28,12,4,4,16.8671855926514,17.6130847930908,15.8489856719971,16.3549861907959,18.3332862854004,17.9927864074707,17.5303859710693,15,MYD88,NONE
TRUE,1.85608141591219,-1.40572468439738,Q8CG46,Q8CG46,Structural mainte1000ce of chromosomes protein 5,Smc5,NA,128.81,13,12,4,4,14.7196855545044,15.2137861251831,14.522985458374,14.605785369873,16.53928565979,16.5969848632813,15.3775854110718,15,MYD88,NONE
TRUE,1.78880456949498,-1.09370851516724,Q8CG47,Q8CG47,Structural mainte1000ce of chromosomes protein 4,Smc4,NA,146.89,30,12,4,4,17.7086849212646,18.2521858215332,17.187385559082,17.2381858825684,18.872486114502,18.7046852111816,18.4937858581543,15,MYD88,NONE
TRUE,1.57062630165247,-1.08435869216919,Q8CG48,Q8CG48,Structural mainte1000ce of chromosomes protein 2,Smc2,NA,134.24,26,12,4,4,17.1923866271973,17.2329864501953,16.7121849060059,16.3782863616943,18.549186706543,17.79758644104,17.5431861877441,15,MYD88,NONE
TRUE,1.99327563818181,-2.18419750531515,Q8CG73,Q8CG73,Protein fantom,Rpgrip1l,NA,145,4,11,4,3,10.4625864028931,10.9561862945557,9.11539554595947,11.0297861099243,12.864086151123,12.5885858535767,12.2728862762451,15,MYD88,NONE
TRUE,2.06026668529114,-1.33125861485799,Q8CGC4,Q8CGC4,Protein LSM14 homolog B,Lsm14b,NA,42.309,7,11,4,3,17.5559864044189,17.7774848937988,17.4357852935791,17.0537853240967,19.2509860992432,18.1852855682373,18.9247856140137,15,MYD88,NONE
TRUE,2.74748783859049,-1.87480004628499,Q8CGC6,Q8CGC6,RNA-binding protein 28,Rbm28,NA,84.213,27,12,4,4,19.2534866333008,19.8086853027344,18.8991851806641,19.195384979248,21.4685859680176,21.3679847717285,20.6553859710693,15,MYD88,NONE
TRUE,1.78298546588937,-1.23660945892334,Q8CGC7,Q8CGC7,Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase,Eprs,NA,170.08,33,12,4,4,17.0857849121094,17.3825855255127,16.4304847717285,16.6619853973389,18.4190864562988,18.4113864898682,17.5499858856201,15,MYD88,NONE
TRUE,1.80205598188113,-1.25204165776571,Q8CGF7,Q8CGF7,Transcription elongation regulator 1,Tcerg1,NA,123.79,3,12,4,4,12.9609861373901,13.1746854782104,13.2957859039307,12.6777858734131,14.2205858230591,14.9487857818604,13.6686859130859,15,MYD88,NONE
TRUE,1.4454564290976,-1.72299138704936,Q8CGI1,Q8CGI1,Protein FAM193A,Fam193a,NA,136.71,8,11,4,3,13.4285860061646,15.4798860549927,13.5872859954834,13.8856859207153,16.0294857025146,16.1621856689453,15.2633857727051,15,MYD88,NONE
TRUE,2.40373685547317,-1.47821688652039,Q8CGN4,Q8CGN4,BCL-6 corepressor,Bcor,NA,192.63,1,10,4,3,10.1463861465454,10.5517854690552,9.84848594665527,9.94588565826416,11.9407863616943,11.8001861572266,11.0630855560303,15,MYD88,NONE
TRUE,0.972465865645764,-1.12683947881063,Q8CGS6,Q8CGS6,DNA polymerase theta,Polq,NA,280.71,2,9,3,3,NA,8.09621620178223,8.62093639373779,7.59987640380859,9.65374565124512,NA,8.81128597259521,15,MYD88,NONE
TRUE,2.14569545568172,-1.71475887298584,Q8CGZ0,Q8CGZ0,Calcium homeostasis endoplasmic reticulum protein,Cherp,NA,106.17,12,11,4,3,16.8455848693848,17.4532852172852,16.573184967041,16.5413856506348,18.9539852142334,18.9015865325928,17.8487854003906,15,MYD88,NONE
TRUE,2.35779932247212,-2.73695015907288,Q8CH09,Q8CH09,SURP and G-patch domain-containing protein 2,Sugp2,NA,118.1,7,11,4,3,12.5401859283447,12.9346857070923,11.7540855407715,13.5739860534668,15.2055854797363,14.909686088562,16.1977863311768,15,MYD88,NONE
TRUE,2.08674014721322,-1.72579209009806,Q8CH25,Q8CH25,SAFB-like transcription modulator,Sltm,NA,116.92,21,12,4,4,18.0074863433838,18.4298858642578,17.4304847717285,17.5339851379395,20.0560855865479,19.8050861358643,18.8675861358643,15,MYD88,NONE
TRUE,2.97807740022222,-1.06810029347738,Q8CH72,Q8CH72,E3 ubiquitin-protein ligase TRIM32,Trim32,NA,72.057,14,11,4,3,16.2692852020264,16.1715850830078,16.0321865081787,16.2152862548828,17.3922863006592,17.4345855712891,16.8936862945557,15,MYD88,NONE
TRUE,1.68159568157315,-0.944382826487223,Q8CHI8,Q8CHI8,E1A-binding protein p400,Ep400,NA,337.18,11,11,4,3,12.8480863571167,12.3450860977173,12.6796855926514,12.7232856750488,13.9092855453491,13.8837852478027,12.9871854782104,15,MYD88,NONE
TRUE,2.49765371800117,-1.86385782559713,Q8CHP0,Q8CHP0,Zinc finger CCCH domain-containing protein 3,Zc3h3,NA,103.22,9,11,4,3,14.3169860839844,14.2673854827881,13.6519861221313,13.2138862609863,15.9837856292725,15.8459854125977,15.3494853973389,15,MYD88,NONE
TRUE,1.6350979089917,-1.32689134279887,Q8CHP6,Q8CHP6,Polyhomeotic-like protein 3,Phc3,NA,105.35,4,11,4,3,13.0523862838745,13.4280862808228,12.7431859970093,14.2901859283447,14.5347852706909,14.9608860015869,14.6203861236572,15,MYD88,NONE
TRUE,1.3732391964283,-1.21449168523153,Q8CHY6,Q8CHY6,Transcriptional repressor p66 alpha,Gatad2a,NA,67.333,10,12,4,4,16.7787857055664,17.5970859527588,16.1874866485596,16.5780849456787,18.3256855010986,18.3391857147217,17.3346862792969,15,MYD88,NONE
TRUE,2.52369228284241,-2.33719182014465,Q8CI03,Q8CI03,FLYWCH-type zinc finger-containing protein 1,Flywch1,NA,77.095,5,11,4,3,14.5332860946655,15.3571853637695,14.10178565979,14.0635852813721,17.0812854766846,17.2130851745605,16.2590866088867,15,MYD88,NONE
TRUE,2.20588462173478,-1.91908327738444,Q8CI11,Q8CI11,Guanine nucleotide-binding protein-like 3,Gnl3,NA,60.786,23,12,4,4,19.4734859466553,20.2778854370117,18.7402858734131,19.5264854431152,21.3392848968506,21.880485534668,21.0510864257813,15,MYD88,NONE
TRUE,1.41441606954991,-1.55507556597392,Q8CI33,Q8CI33,CWF19-like protein 1,Cwf19l1,NA,60.193,8,11,4,3,15.2644853591919,16.3672847747803,14.4628858566284,15.6249856948853,17.2803859710693,17.4097862243652,16.2647857666016,15,MYD88,NONE
TRUE,2.97454056459865,-1.84966770807902,Q8CIB9,Q8CIB9,N-acetyltransferase ESCO2,Esco2,NA,67.272,18,12,4,4,16.4994850158691,17.0901851654053,16.0240859985352,16.6001853942871,18.3439865112305,18.6044864654541,18.260986328125,15,MYD88,NONE
TRUE,2.58637030612262,-1.11349185307821,Q8CIE6,Q8CIE6,Coatomer subunit alpha;Xenin;Proxenin,Copa,NA,138.43,42,12,4,4,19.2896862030029,19.5997867584229,18.970386505127,19.1115856170654,20.5391864776611,20.4556865692139,20.0741863250732,15,MYD88,NONE
TRUE,2.38550995240873,-1.6049755414327,Q8CIG8,Q8CIG8,Protein arginine N-methyltransferase 5,Prmt5,NA,72.679,14,12,4,4,16.0207862854004,16.8172855377197,15.9406852722168,15.8188858032227,17.8915863037109,18.0326862335205,17.3388862609863,15,MYD88,NONE
TRUE,2.39248247010631,-1.3676745891571,Q8CIL4,Q8CIL4,Uncharacterized protein C1orf131 homolog,NA,NA,31.344,6,12,4,4,16.22438621521,16.7520866394043,16.1044864654541,15.9822854995728,17.926685333252,17.7730865478516,17.2006855010986,15,MYD88,NONE
TRUE,1.29288468977941,-1.17503333091736,Q8CIP4,Q8CIP4,MAP/microtubule affinity-regulating kinase 4,Mark4,NA,82.643,3,11,4,3,12.485785484314,13.6000862121582,12.5169858932495,12.363486289978,14.5268859863281,13.9707860946655,13.2521858215332,15,MYD88,NONE
TRUE,1.6593878733438,1.4870932896932,Q8CIS0,Q8CIS0,Caspase recruitment domain-containing protein 11,Card11,NA,134.04,2,7,3,3,NA,11.1497859954834,12.0744857788086,12.4999856948853,10.3111362457275,10.5956954956055,10.3561458587646,15,MYD88,NONE
TRUE,1.89356762784353,-1.67383321126302,Q8CIW5,Q8CIW5,"Twinkle protein, mitochondrial",Peo1,NA,76.992,4,10,3,3,NA,11.8114862442017,12.482985496521,12.9388856887817,14.3773860931396,14.2062854766846,13.6711854934692,15,MYD88,NONE
TRUE,1.96432038083035,-1.49717466036479,Q8CJ27,Q8CJ27,Abnormal spindle-like microcephaly-associated protein homolog,Aspm,NA,364.21,18,11,4,3,13.9525852203369,14.7665853500366,13.5544862747192,13.8583860397339,15.8951854705811,15.6851854324341,15.0101852416992,15,MYD88,NONE
TRUE,2.062453413007,-1.28224166234334,Q8CJF9;Q8CJF8,Q8CJF9,Protein argonaute-3,Ago3,NA,97.276,15,11,4,3,14.258885383606,14.7239856719971,14.0689859390259,15.1581859588623,15.8196859359741,16.0546855926514,15.6298856735229,15,MYD88,NONE
TRUE,1.72932558287462,-1.1243421236674,Q8CJG0,Q8CJG0,Protein argonaute-2,Ago2,NA,97.303,27,12,4,4,17.1425857543945,18.1327857971191,17.2638854980469,17.1787853240967,18.8796863555908,18.6087856292725,18.1730861663818,15,MYD88,NONE
TRUE,2.20701674774127,-1.16452519098918,Q8CJG1,Q8CJG1,Protein argonaute-1,Ago1,NA,97.213,19,12,4,4,15.1960859298706,15.9810857772827,15.4148855209351,15.1021852493286,16.4288864135742,16.8433856964111,16.4919853210449,15,MYD88,NONE
TRUE,2.37491777540316,-1.46352497736613,Q8JZM0,Q8JZM0,"Dimethyladenosine transferase 1, mitochondrial",Tfb1m,NA,38.961,7,12,4,4,16.4378852844238,16.4800853729248,15.7710857391357,16.0835857391357,17.2848854064941,18.1619853973389,17.5231857299805,15,MYD88,NONE
TRUE,2.16859065461315,-1.22659142812093,Q8JZM7,Q8JZM7,Parafibromin,Cdc73,NA,60.576,15,11,4,3,16.5342864990234,17.1037864685059,16.3359851837158,16.6077861785889,18.2029857635498,17.9990863800049,17.4140853881836,15,MYD88,NONE
TRUE,3.1778726502348,-1.09108320871989,Q8JZQ9,Q8JZQ9,Eukaryotic translation initiation factor 3 subunit B,Eif3b,NA,91.369,23,12,4,4,18.4704856872559,18.6694850921631,18.3798866271973,18.3886852264404,19.8584861755371,19.4376850128174,19.4084854125977,15,MYD88,NONE
TRUE,2.1532685730170402,-1.83128341039022,Q8JZS9,Q8JZS9,"39S ribosomal protein L48, mitochondrial",Mrpl48,NA,23.952,2,11,4,3,15.4963855743408,16.4393863677979,15.1275854110718,15.6251859664917,17.6606864929199,17.9394855499268,16.9100856781006,15,MYD88,NONE
TRUE,3.27002373185145,-2.24678389231364,Q8JZX4,Q8JZX4,Splicing factor 45,Rbm17,NA,45.303,8,11,4,3,16.1572856903076,16.1290855407715,15.9029855728149,15.7947854995728,18.2618865966797,18.7845859527588,17.6819858551025,15,MYD88,NONE
TRUE,1.84877418014092,-1.77691666285197,Q8K019,Q8K019,Bcl-2-associated transcription factor 1,Bclaf1,NA,106,25,12,4,4,19.4448852539063,20.0385856628418,18.9144859313965,18.2845859527588,21.2266864776611,21.1185855865479,20.4973850250244,15,MYD88,NONE
TRUE,1.68244320748915,-1.80563354492187,Q8K072,Q8K072,Receptor expression-enhancing protein 4,Reep4,NA,29.69,2,10,3,3,16.0253849029541,NA,14.6894855499268,16.0532855987549,17.5348854064941,17.6266860961914,17.0234851837158,15,MYD88,NONE
TRUE,2.08220684927431,-1.20844984054565,Q8K0D0;Q04899;Q04735,Q8K0D0;Q04899;Q04735,Cyclin-dependent kinase 17;Cyclin-dependent kinase 18;Cyclin-dependent kinase 16,Cdk17;Cdk18;Cdk16,NA,59.505,4,11,4,3,12.5422859191895,13.0704860687256,12.5336856842041,12.4352855682373,14.3845853805542,13.7115859985352,13.4654855728149,15,MYD88,NONE
TRUE,1.18834896855865,-1.80723325411479,Q8K114,Q8K114,Integrator complex subunit 9,Ints9,NA,74.077,3,11,4,3,10.9501857757568,13.2664861679077,10.4437856674194,12.280686378479,13.4898862838745,13.7913856506348,13.3462858200073,15,MYD88,NONE
TRUE,1.61715410344108,-1.01593311627706,Q8K1A6,Q8K1A6,Coiled-coil and C2 domain-containing protein 1A,Cc2d1a,NA,103.7,6,11,4,3,12.8981857299805,13.87828540802,13.3000860214233,13.6253862380981,14.5729856491089,14.7643852233887,13.9868860244751,15,MYD88,NONE
TRUE,1.58780533034624,-1.29389182726542,Q8K1C0,Q8K1C0,Protein angel homolog 2,Angel2,NA,62.412,2,11,4,3,12.7780857086182,12.2170858383179,12.1135854721069,13.3518857955933,14.2534856796265,14.1263856887817,13.3472862243652,15,MYD88,NONE
TRUE,0.816287408461148,-1.80058312416077,Q8K1E0,Q8K1E0,Syntaxin-5,Stx5,NA,39.713,4,11,4,3,13.5635862350464,12.6337862014771,13.9403858184814,13.8963861465454,16.4490852355957,16.5727863311768,12.9054861068726,15,MYD88,NONE
TRUE,2.32212259598527,-1.56027507781982,Q8K1N4,Q8K1N4,Spermatogenesis-associated serine-rich protein 2,Spats2,NA,58.955,15,12,4,4,17.8946857452393,18.5782852172852,17.8642864227295,17.5451850891113,19.7849864959717,19.7435855865479,19.0640850067139,15,MYD88,NONE
TRUE,1.51439189390761,-1.18743316332499,Q8K1R7,Q8K1R7,Serine/threonine-protein kinase Nek9,Nek9,NA,107.14,2,11,4,3,12.5531854629517,12.9554862976074,11.8965854644775,12.0166854858398,13.8846855163574,13.8494853973389,12.894585609436,15,MYD88,NONE
TRUE,1.80960024570016,1.9529550075531,Q8K1X4,Q8K1X4,NA,Nckap1l,NA,128.9,4,10,4,2,11.6844863891602,11.4933862686157,10.3769855499268,11.7453861236572,NA,9.30734634399414,9.43686580657959,15,MYD88,NONE
TRUE,2.94569497317987,-1.79012489318848,Q8K202,Q8K202,DNA-directed RNA polymerase I subunit RPA49,Polr1e,NA,54.033,15,12,4,4,16.6596851348877,17.6803855895996,16.9663848876953,16.8965854644775,18.9758853912354,18.8336849212646,18.7130851745605,15,MYD88,NONE
TRUE,2.95349118921224,-2.2853000164032,Q8K203,Q8K203,Endonuclease 8-like 3,Neil3,NA,67.416,2,11,4,3,10.5710859298706,11.3632860183716,10.6613855361938,10.8365859985352,13.4397859573364,13.4879856109619,12.5023860931396,15,MYD88,NONE
TRUE,2.21153155389662,-1.69300031661987,Q8K224,Q8K224,N-acetyltransferase 10,Nat10,NA,115.42,40,12,4,4,19.4462852478027,20.1655864715576,18.9181861877441,19.1038856506348,21.3290863037109,21.307186126709,20.6681861877441,15,MYD88,NONE
TRUE,3.00039715737471,-1.59340023994446,Q8K284,Q8K284,General transcription factor 3C polypeptide 1,Gtf3c1,NA,237.47,33,12,4,4,15.6878852844238,15.8530855178833,15.5884857177734,15.4468860626221,17.3572864532471,17.5970859527588,16.7580852508545,15,MYD88,NONE
