Significant,-LOG(P-value),Difference,Protein.IDs,Majority.protein.IDs,Protein.names,Gene.names,Potential.contaminant,Mol..weight.[kDa],Peptides,Valid.values,Valid.values.15.min,Valid.values.unstim,Myd88.15.min.1.neu,MyD88.15.min.2.neu,MyD88.15.min.3.neu,MyD88.15.min.4.neu,MyD88.unstim.2.neu,MyD88.unstim.3.neu,MyD88.unstim.4.neu,ORIGIN,PULLED_PROTEIN,KO
TRUE,0.85920000768647,-1.76838707923889,Q80TG1,Q80TG1,KAT8 regulatory NSL complex subunit 1,Kansl1,NA,113.18,3,11,4,3,10.7190856933594,12.6720857620239,8.77720546722412,10.8882856369019,13.093786239624,12.7770862579346,11.72678565979,15,MYD88,NONE
FALSE,0,1.00225949287415,Q80TH2,Q80TH2,Protein LAP2,Erbb2ip,NA,157.25,2,7,4,1,9.81038570404053,11.0125856399536,11.1574859619141,11.0852861404419,NA,NA,9.76417636871338,15,MYD88,NONE
TRUE,1.89532049535084,-1.45915770530701,Q80TJ7,Q80TJ7,Histone lysine demethylase PHF8,Phf8,NA,113.55,12,12,4,4,15.9609861373901,16.5028858184814,15.2386856079102,15.6560859680176,17.6335849761963,17.4858856201172,16.776985168457,15,MYD88,NONE
FALSE,0.273444029359343,-0.199466705322266,Q80TM9,Q80TM9,Nischarin,Nisch,NA,175.01,10,11,4,3,14.6153860092163,14.5205860137939,14.3712854385376,14.5122852325439,14.904185295105,15.183385848999,14.0254859924316,15,MYD88,NONE
TRUE,1.85058334596739,-1.98415851593018,Q80TN4,Q80TN4,DnaJ homolog subfamily C member 16,Dnajc16,NA,89.135,3,11,4,3,12.1009855270386,11.8134860992432,10.2076854705811,11.2084856033325,13.7596855163574,13.2928857803345,12.8978862762451,15,MYD88,NONE
FALSE,0.0890243347233956,-0.169916470845541,Q80TP3,Q80TP3,E3 ubiquitin-protein ligase UBR5,Ubr5,NA,308.35,8,10,4,3,12.0412855148315,11.8181858062744,12.3740863800049,12.1137857437134,12.8298854827881,13.274585723877,10.6657857894897,15,MYD88,NONE
FALSE,0.110945645036691,-0.177779833475748,Q80TQ2,Q80TQ2,Ubiquitin carboxyl-terminal hydrolase CYLD,Cyld,NA,106.58,1,6,3,2,9.40728569030762,9.75958633422852,NA,8.98445606231689,NA,10.2164554595947,8.90665626525879,15,MYD88,NONE
FALSE,0.154130379769201,0.107691844304403,Q80TR8,Q80TR8,Protein VPRBP,Vprbp,NA,168.93,7,11,4,3,13.4852857589722,13.462085723877,12.7791862487793,12.7670860290527,12.8944854736328,13.28688621521,12.8657855987549,15,MYD88,NONE
FALSE,0.089238777927797,-0.120716571807861,Q80TV8,Q80TV8,CLIP-associating protein 1,Clasp1,NA,169.23,9,11,4,3,13.2449855804443,14.094386100769,12.7343854904175,12.4431858062744,12.9567861557007,13.8065853118896,12.9864854812622,15,MYD88,NONE
TRUE,0.805540675963896,-1.46420033772786,Q80U28,Q80U28,MAP kinase-activating death domain protein,Madd,NA,175.18,3,10,3,4,11.7049856185913,12.1157855987549,NA,9.57458591461182,12.8654861450195,12.9131860733032,12.0092859268188,15,MYD88,NONE
TRUE,2.95474383071207,-0.976541598637899,Q80U58,Q80U58,Pumilio homolog 2,Pum2,NA,114.31,7,11,4,3,13.7463855743408,14.0073852539063,13.870285987854,13.8559856414795,14.78928565979,14.6086854934692,15.1416854858398,15,MYD88,NONE
TRUE,2.19189294016144,-1.35338354110718,Q80U70,Q80U70,Polycomb protein Suz12,Suz12,NA,83.025,14,12,4,4,16.8508853912354,17.384485244751,16.5548858642578,16.6954860687256,18.5486850738525,18.3981857299805,17.7275867462158,15,MYD88,NONE
FALSE,1.5184770876962,0.828858455022177,Q80U72;Q80VQ1,Q80U72,Protein scribble homolog,Scrib,NA,174.06,9,11,4,3,14.0106859207153,14.1466856002808,13.2196855545044,13.5769863128662,12.9794855117798,13.1130857467651,12.6363859176636,15,MYD88,NONE
TRUE,1.74766912344684,-1.95852502187093,Q80U78,Q80U78,Pumilio homolog 1,Pum1,NA,126.62,8,12,4,4,14.9917860031128,15.3045854568481,14.6374855041504,13.3235855102539,17.0025863647461,16.5199851989746,16.046085357666,15,MYD88,NONE
TRUE,2.54221733302592,-0.952974955240885,Q80U93,Q80U93,Nuclear pore complex protein Nup214,Nup214,NA,212.98,4,10,4,3,10.4168863296509,10.9850854873657,10.5978860855103,10.7177858352661,11.8799858093262,11.5356855392456,11.4814863204956,15,MYD88,NONE
FALSE,0,-0.283419609069824,Q80U95,Q80U95,Ubiquitin-protein ligase E3C,Ube3c,NA,123.97,2,6,4,1,10.3427858352661,11.5458860397339,10.5432863235474,10.6279859542847,NA,11.0484056472778,NA,15,MYD88,NONE
FALSE,0.168765293236585,-0.0802918275197353,Q80UG5,Q80UG5,Septin-9,9-Sep,NA,65.574,4,11,4,3,14.2215852737427,14.1734857559204,14.0922861099243,14.0108852386475,14.5192861557007,13.8122854232788,14.2829856872559,15,MYD88,NONE
TRUE,1.48089236470328,-1.57597517967224,Q80UG8,Q80UG8,Tubulin polyglutamylase TTLL4,Ttll4,NA,132.53,4,11,4,3,11.7970857620239,12.6351861953735,10.4335861206055,11.5621862411499,13.0614862442017,13.2876863479614,13.1997861862183,15,MYD88,NONE
TRUE,1.36123442181886,-1.1378165880839,Q80UM3,Q80UM3,"N-alpha-acetyltransferase 15, NatA auxiliary subunit",Naa15,NA,100.96,6,11,4,3,14.0949859619141,14.1318855285645,12.8924856185913,13.9619855880737,15.1523857116699,15.236385345459,14.3356857299805,15,MYD88,NONE
TRUE,2.97302568745555,-1.3327333132426,Q80UM7,Q80UM7,Mannosyl-oligosaccharide glucosidase,Mogs,NA,91.83,7,12,4,4,15.4770860671997,15.3000860214233,15.2589855194092,15.7377853393555,17.0335865020752,16.8594856262207,16.4355850219727,15,MYD88,NONE
TRUE,1.69474001528325,-2.11990865071614,Q80UP3;D3YWQ0,Q80UP3,Diacylglycerol kinase zeta,Dgkz,NA,104.03,13,12,4,4,17.007884979248,16.1722850799561,15.4364852905273,15.7001857757568,18.6625862121582,18.8811855316162,17.0535850524902,15,MYD88,NONE
TRUE,1.13030864446325,-2.54778321584066,Q80US4,Q80US4,Actin-related protein 5,Actr5,NA,67.844,5,10,4,3,10.7989854812622,13.4030857086182,12.5608863830566,10.1515855789185,15.042685508728,12.620285987854,15.1662855148315,15,MYD88,NONE
TRUE,1.71743733827245,-2.01320815086365,Q80UU1,Q80UU1,Ankyrin repeat and zinc finger domain-containing protein 1,Ankzf1,NA,82.975,6,12,4,4,12.5869855880737,13.4126863479614,11.3574857711792,13.4384860992432,14.962085723877,14.7212858200073,14.4529857635498,15,MYD88,NONE
TRUE,1.27137232593709,-2.38987477620443,Q80UU2,Q80UU2,Ribonuclease P protein subunit p38,Rpp38,NA,31.129,5,11,4,3,14.4059858322144,15.9719858169556,12.3981857299805,15.3118858337402,17.2241859436035,17.1717853546143,16.3396854400635,15,MYD88,NONE
TRUE,1.09579398071957,-1.83606672286987,Q80UV9,Q80UV9,Transcription initiation factor TFIID subunit 1,Taf1,NA,214.42,6,11,4,3,12.0242862701416,12.4917860031128,9.42078590393066,12.0570859909058,13.0309858322144,13.4700860977173,13.5025863647461,15,MYD88,NONE
FALSE,0.489436447509979,0.584957917531332,Q80UW3,Q80UW3,Ras and Rab interactor-like protein,Rinl,NA,62.354,4,11,4,3,12.8544855117798,13.7624855041504,12.9431858062744,13.8290853500366,12.0582857131958,13.7845859527588,12.4441862106323,15,MYD88,NONE
TRUE,2.78886267713607,-1.85953346888224,Q80UW8,Q80UW8,"DNA-directed RNA polymerases I, II, and III subunit RPABC1",Polr2e,NA,24.57,3,12,4,4,16.1923866271973,17.066686630249,15.9893856048584,16.4814853668213,18.5319862365723,18.3005867004395,18.0434856414795,15,MYD88,NONE
TRUE,1.35715434267815,-1.36930823326111,Q80UZ2,Q80UZ2,Protein SDA1 homolog,Sdad1,NA,79.558,11,11,4,3,16.0082855224609,16.1912860870361,15.7564859390259,15.0247859954834,17.7253856658936,17.4777851104736,16.1403865814209,15,MYD88,NONE
TRUE,1.0772880313634,-1.09302425384521,Q80VD1,Q80VD1,Protein FAM98B,Fam98b,NA,45.349,14,12,4,4,17.5888862609863,18.6931858062744,16.8124866485596,17.2008857727051,18.9629859924316,18.7438850402832,18.2937850952148,15,MYD88,NONE
TRUE,1.92841327128317,-1.85664963722229,Q80VG1,Q80VG1,Sex comb on midleg-like protein 4,Scml4,NA,44.445,2,10,4,2,11.3358860015869,12.6475858688354,12.0440855026245,12.2827863693237,NA,13.7997856140137,14.0686855316162,15,MYD88,NONE
TRUE,1.39778027320689,-3.13720099131266,Q80VI1,Q80VI1,E3 ubiquitin-protein ligase TRIM56,Trim56,NA,79.512,22,12,4,4,17.2790851593018,17.7281856536865,16.8089847564697,16.6876850128174,22.8888854980469,19.156286239624,18.7443866729736,15,MYD88,NONE
TRUE,3.59332069056513,-1.62727483113607,Q80VY9,Q80VY9,Putative ATP-dependent RNA helicase DHX33,Dhx33,NA,78.346,21,12,4,4,16.4910850524902,17.054386138916,16.4002857208252,16.5518856048584,18.3333854675293,18.2209854125977,18.2006855010986,15,MYD88,NONE
TRUE,2.73367520625541,-1.3521998723348,Q80W00,Q80W00,Serine/threonine-protein phosphatase 1 regulatory subunit 10,Ppp1r10,NA,94.371,10,11,4,3,15.2035856246948,15.3292856216431,14.9972858428955,14.8205852508545,16.4869861602783,16.7909851074219,16.0416851043701,15,MYD88,NONE
TRUE,1.65742050535187,-2.56627988815308,Q80WE4,Q80WE4,Kinesin-like protein KIF20B,Kif20b,NA,203.51,2,11,4,3,9.20128631591797,7.09552574157715,9.13089561462402,7.24567604064941,11.027325630188,11.3398857116699,9.83666610717773,15,MYD88,NONE
TRUE,3.07737168766431,-1.93326616287231,Q80WJ7,Q80WJ7,Protein LYRIC,Mtdh,NA,63.845,16,12,4,4,18.4994850158691,18.5853862762451,18.0705852508545,17.9864864349365,20.6414852142334,20.2183856964111,19.7963848114014,15,MYD88,NONE
FALSE,0.418226130334262,-1.00882625579834,Q80WQ8,Q80WQ8,Mis18-binding protein 1,Mis18bp1,NA,113.95,2,9,3,3,8.87371635437012,11.2298860549927,NA,9.52898597717285,12.2680854797363,10.701416015625,9.68956565856934,15,MYD88,NONE
TRUE,2.05896029555214,-1.06964906056722,Q80WS3,Q80WS3,rRNA/tRNA 2-O-methyltransferase fibrillarin-like protein 1,Fbll1,NA,33.338,7,11,4,3,18.8851852416992,19.3106861114502,18.4897861480713,18.8784866333008,20.2984848022461,19.9579849243164,19.6255855560303,15,MYD88,NONE
FALSE,0.342554623580888,-0.463383038838703,Q80X41,Q80X41,Serine/threonine-protein kinase VRK1,Vrk1,NA,49.74,9,12,4,4,17.1019859313965,17.0627861022949,16.5034866333008,16.5330848693848,16.0927848815918,18.309986114502,17.3883857727051,15,MYD88,NONE
TRUE,2.62873729058767,-1.47432533899943,Q80X50,Q80X50,Ubiquitin-associated protein 2-like,Ubap2l,NA,116.8,15,12,4,4,17.6109848022461,17.8420848846436,17.4724864959717,17.156286239624,19.3244857788086,19.1191864013672,18.5406856536865,15,MYD88,NONE
FALSE,1.06600776112759,-1.02769239743551,Q80X73,Q80X73,Protein pelota homolog,Pelo,NA,43.349,6,12,4,4,16.2816848754883,16.9664859771729,15.624285697937,16.1773853302002,17.6951866149902,17.7318859100342,16.4433860778809,15,MYD88,NONE
TRUE,1.6980928476383,-1.03890005747477,Q80X85,Q80X85,"28S ribosomal protein S7, mitochondrial",Mrps7,NA,28.062,8,12,4,4,17.1771850585938,18.0529861450195,17.2274856567383,16.9778861999512,18.5496864318848,18.5521850585938,18.0914859771729,15,MYD88,NONE
TRUE,3.41216058494288,1.02567545572917,Q80X90,Q80X90,Filamin-B,Flnb,NA,277.82,45,12,4,4,15.3454856872559,15.4542856216431,15.4937858581543,15.7226858139038,14.6457853317261,14.463885307312,14.3254852294922,15,MYD88,NONE
FALSE,0.644877942692697,-0.808174689610798,Q80XC2,Q80XC2,tRNA (adenine(58)-N(1))-methyltransferase catalytic subunit TRMT61A,Trmt61a,NA,31.639,5,11,4,3,14.9808855056763,16.6471862792969,15.8519859313965,15.4175853729248,16.9301853179932,17.1064853668213,15.5610857009888,15,MYD88,NONE
TRUE,1.88371315106395,-1.62998294830322,Q80XC6,Q80XC6,Protein NRDE2 homolog,Nrde2,NA,133.47,22,12,4,4,15.912486076355,16.1921863555908,14.8453855514526,15.1112861633301,17.4002857208252,17.3918857574463,16.6437854766846,15,MYD88,NONE
FALSE,0.27059649687698,0.710574944814047,Q80XI1,Q80XI1,F-box only protein 34,Fbxo34,NA,77.137,3,5,3,2,12.3335857391357,NA,12.4780855178833,10.0542860031128,11.0715160369873,10.7513055801392,NA,15,MYD88,NONE
TRUE,1.78594258373614,-1.47471650441488,Q80XI3,Q80XI3,Eukaryotic translation initiation factor 4 gamma 3,Eif4g3,NA,174.89,13,12,4,4,13.6890859603882,14.9072856903076,13.9301853179932,13.5451860427856,15.8634853363037,15.5734853744507,15.0409860610962,15,MYD88,NONE
FALSE,0.491366546621575,1.05337977409363,Q80XK6,Q80XK6,Autophagy-related protein 2 homolog B,Atg2b,NA,231.4,3,11,4,4,10.4943857192993,11.0034856796265,10.4895858764648,10.1764860153198,10.7384462356567,7.24934577941895,10.4750261306763,15,MYD88,NONE
FALSE,0.866481124523353,-0.524325529734295,Q80XN0,Q80XN0,"D-beta-hydroxybutyrate dehydrogenase, mitochondrial",Bdh1,NA,38.299,8,11,4,3,16.8400859832764,17.4128856658936,16.3042850494385,16.9569854736328,17.6805858612061,17.3309860229492,17.1970863342285,15,MYD88,NONE
TRUE,1.94258401810256,-1.65309198697408,Q80XP8,Q80XP8,Protein FAM76B,Fam76b,NA,38.555,6,12,4,4,15.5955858230591,16.6531848907471,15.2483854293823,15.2378854751587,17.589485168457,17.4435863494873,16.9774856567383,15,MYD88,NONE
FALSE,0.640788750655189,-0.589441458384195,Q80Y17,Q80Y17,Lethal(2) giant larvae protein homolog 1,Llgl1,NA,112.62,3,11,4,3,12.995885848999,13.7979860305786,13.9064855575562,12.5156860351563,13.6054859161377,13.776385307312,14.2984857559204,15,MYD88,NONE
FALSE,0.162624094179449,0.0600325266520194,Q80Y19,Q80Y19,Rho GTPase-activating protein 11A,Arhgap11a,NA,108.43,18,12,4,4,17.3027858734131,17.4746856689453,16.9677848815918,17.2142848968506,17.2455863952637,17.268985748291,17.0249862670898,15,MYD88,NONE
TRUE,2.90857774398044,-1.76092529296875,Q80Y44,Q80Y44,Probable ATP-dependent RNA helicase DDX10,Ddx10,NA,100.74,28,12,4,4,17.7878856658936,18.0876865386963,17.7615852355957,17.084285736084,19.5562858581543,19.5547866821289,19.2127857208252,15,MYD88,NONE
TRUE,2.90073972692624,-1.89564212163289,Q80YR4,Q80YR4,Zinc finger protein 598,Znf598,NA,99.191,16,12,4,4,16.2964859008789,16.4870853424072,16.0117855072021,16.09348487854,18.5020866394043,18.3520851135254,17.4993858337402,15,MYD88,NONE
TRUE,2.43492124949804,-1.95796648661296,Q80YR5,Q80YR5,Scaffold attachment factor B2,Safb2,NA,111.84,20,12,4,4,17.4864864349365,18.1071853637695,17.0665855407715,17.194486618042,19.7029857635498,19.7732849121094,18.7886867523193,15,MYD88,NONE
TRUE,0.8253760918327,-3.52480832735698,Q80YV3,Q80YV3,Transformation/transcription domain-associated protein,Trrap,NA,291.55,13,12,4,4,12.4457855224609,12.7232856750488,13.2792863845825,12.4228858947754,21.1542854309082,14.0106859207153,13.5628862380981,15,MYD88,NONE
FALSE,1.04903741212747,-0.958366394042969,Q80ZK0,Q80ZK0,"28S ribosomal protein S10, mitochondrial",Mrps10,NA,18.698,2,11,4,3,16.3611850738525,16.7789859771729,15.9150857925415,15.8994855880737,17.8538856506348,17.4185848236084,16.3186855316162,15,MYD88,NONE
TRUE,2.4234267327874,-1.74585898717244,Q80ZS3,Q80ZS3,"28S ribosomal protein S26, mitochondrial",Mrps26,NA,23.443,5,12,4,4,16.6720848083496,16.878885269165,15.9695854187012,16.4304847717285,18.7253856658936,18.2903861999512,17.6850852966309,15,MYD88,NONE
TRUE,1.54239916867931,-1.50134213765462,Q810A7,Q810A7,ATP-dependent RNA helicase DDX42,Ddx42,NA,101.96,21,12,4,4,17.0238857269287,17.713285446167,16.0313854217529,16.7626857757568,18.8334865570068,18.5692863464355,17.7496852874756,15,MYD88,NONE
FALSE,0.645107173535644,-0.747233311335245,Q810B6,Q810B6,Rabankyrin-5,Ankfy1,NA,128.65,4,11,4,3,12.5696859359741,10.763786315918,11.8966856002808,12.3273859024048,12.0271863937378,13.0794858932495,12.8031854629517,15,MYD88,NONE
FALSE,1.04022371421437,-0.797625541687012,Q810D6,Q810D6,Glutamate-rich WD repeat-containing protein 1,Grwd1,NA,49.223,10,12,4,4,17.2475852966309,18.1804866790771,16.9094848632813,17.2762851715088,18.5997867584229,17.7523860931396,18.2510852813721,15,MYD88,NONE
TRUE,3.51861943333285,-2.2186336517334,Q810V0,Q810V0,U3 small nucleolar ribonucleoprotein protein MPP10,Mphosph10,NA,78.734,14,12,4,4,16.3550853729248,16.405086517334,15.7442855834961,16.251485824585,18.8012866973877,18.3288860321045,18.0926856994629,15,MYD88,NONE
FALSE,0.678752891912753,-0.767074584960938,Q811D0,Q811D0,Disks large homolog 1,Dlg1,NA,100.12,6,11,4,3,12.999885559082,14.2779855728149,13.5410861968994,14.0246858596802,14.9139852523804,13.4872856140137,15.0326852798462,15,MYD88,NONE
TRUE,1.80270598095689,-1.06013361612956,Q811M1,Q811M1,Rho GTPase-activating protein 15,Arhgap15,NA,55.339,5,11,4,3,15.4658861160278,15.8516855239868,15.2921857833862,15.4129858016968,17.1775856018066,16.3362865447998,16.1835861206055,15,MYD88,NONE
TRUE,1.19189164864259,-1.293408314387,Q811S7,Q811S7,Upstream-binding protein 1,Ubp1,NA,60.211,3,11,4,3,13.8569860458374,14.9993858337402,13.364086151123,14.5847854614258,15.9804859161377,15.801586151123,14.7020854949951,15,MYD88,NONE
TRUE,2.47857359342066,-1.55715831120809,Q8BFQ4,Q8BFQ4,WD repeat-containing protein 82,Wdr82,NA,35.079,7,11,4,3,16.8349857330322,17.6118850708008,17.2088851928711,16.6620864868164,18.8727855682373,18.7790851593018,18.2579860687256,15,MYD88,NONE
FALSE,0.407849744592711,-0.229266802469889,Q8BFR1,Q8BFR1,Zinc finger CCCH-type antiviral protein 1-like,Zc3hav1l,NA,32.831,2,10,4,3,13.3297863006592,12.4528856277466,13.2021856307983,13.1418857574463,13.0866861343384,13.3661861419678,13.3299856185913,15,MYD88,NONE
FALSE,0.892468901713375,-0.498367150624592,Q8BFR5,Q8BFR5,"Elongation factor Tu, mitochondrial",Tufm,NA,49.508,23,12,4,4,18.5784854888916,19.0504856109619,18.3351860046387,18.2841854095459,19.29638671875,19.2509860992432,18.6339855194092,15,MYD88,NONE
FALSE,0.215810464064109,-0.662200212478638,Q8BFT2,Q8BFT2,HAUS augmin-like complex subunit 4,Haus4,NA,42.196,2,7,4,2,13.0759859085083,14.3693857192993,10.5506858825684,12.8942861557007,13.4406862258911,NA,13.3288860321045,15,MYD88,NONE
TRUE,1.63606670531718,-1.46521647771199,Q8BFV2,Q8BFV2,PCI domain-containing protein 2,Pcid2,NA,46.132,5,11,4,3,15.1080856323242,15.383885383606,14.6688852310181,13.6868858337402,16.3954849243164,16.1852855682373,15.9506855010986,15,MYD88,NONE
TRUE,2.22988549068599,-1.47768370310466,Q8BFY7,Q8BFY7,Protein FAM64A,Fam64a,NA,25.686,5,12,4,4,17.4864864349365,17.9544849395752,17.1367855072021,17.5099849700928,19.3913860321045,19.2043857574463,18.4030857086182,15,MYD88,NONE
FALSE,0.0285645040762903,0.0179918607076015,Q8BFY9,Q8BFY9,Transportin-1,Tnpo1,NA,102.36,10,11,4,3,14.1749858856201,14.8785858154297,14.2946853637695,14.7101860046387,14.3699855804443,14.6923856735229,14.4274854660034,15,MYD88,NONE
FALSE,1.40857677310837,0.79198392232259,Q8BFZ3,Q8BFZ3,Beta-actin-like protein 2,Actbl2,NA,42.004,10,12,4,4,19.6760864257813,19.5326862335205,19.3374862670898,19.6190853118896,18.5835857391357,18.2890853881836,19.3753852844238,15,MYD88,NONE
FALSE,0.184746538480449,-0.361416737238565,Q8BFZ9;Q91X78,Q8BFZ9,Erlin-2,Erlin2,NA,37.872,3,12,4,4,12.9550857543945,14.6550855636597,14.0052852630615,12.8102855682373,14.9095859527588,14.2952852249146,12.6986856460571,15,MYD88,NONE
TRUE,2.37336061115806,-1.25542593002319,Q8BG05,Q8BG05,Heterogeneous nuclear ribonucleoprotein A3,Hnrnpa3,NA,39.652,20,12,4,4,23.7706851959229,24.272985458374,23.6388854980469,23.5840854644775,25.4195861816406,25.0867862701416,24.7098865509033,15,MYD88,NONE
TRUE,1.85285657554992,-1.54639148712158,Q8BG17,Q8BG17,Nucleolar protein 12,Nol12,NA,25.356,3,12,4,4,17.9506855010986,17.2616863250732,16.930685043335,16.2551860809326,18.5836849212646,18.6537857055664,18.7003860473633,15,MYD88,NONE
TRUE,1.2082551125128,-1.06432445844015,Q8BG30,Q8BG30,Negative elongation factor A,Nelfa,NA,57.584,1,11,4,3,11.9931859970093,12.7904863357544,11.2335863113403,11.8757858276367,13.3053855895996,13.3270854949951,12.4802856445313,15,MYD88,NONE
FALSE,0.301223238522039,0.310057957967123,Q8BG32,Q8BG32,26S proteasome non-ATPase regulatory subunit 11,Psmd11,NA,47.436,9,11,4,3,15.4935855865479,15.8707857131958,15.0410852432251,15.3813858032227,15.9221858978271,15.1195859909058,14.3681859970093,15,MYD88,NONE
FALSE,1.94796117732279,-0.742816845575968,Q8BG48,Q8BG48,Serine/threonine-protein kinase 17B,Stk17b,NA,41.982,2,11,4,3,14.5085859298706,14.8710861206055,14.2517852783203,14.7694854736328,15.5385856628418,15.1455860137939,15.3449859619141,15,MYD88,NONE
TRUE,1.37049104235233,-1.20980024337769,Q8BG51,Q8BG51,Mitochondrial Rho GTPase 1,Rhot1,NA,72.241,6,11,4,3,14.086085319519,14.5220861434937,13.1307859420776,13.1697854995728,15.285285949707,14.994686126709,14.5309858322144,15,MYD88,NONE
FALSE,0.707704038467981,1.29286503791809,Q8BG67;Q6ZQ18,Q8BG67,Protein EFR3 homolog A,Efr3a,NA,92.612,4,7,4,2,13.4528856277466,12.7449855804443,12.8846855163574,13.0338859558105,13.045485496521,NA,10.4270057678223,15,MYD88,NONE
TRUE,1.54141275940897,-1.36489168802897,Q8BG79,Q8BG79,CWF19-like protein 2,Cwf19l2,NA,103.17,8,11,4,3,14.6817855834961,15.2650852203369,13.9489860534668,14.1563854217529,16.4229850769043,15.9537858963013,15.2570858001709,15,MYD88,NONE
TRUE,0.911710144639865,1.84921964009603,Q8BG80,Q8BG80,F-box only protein 46,Fbxo46,NA,65.293,3,8,4,3,14.1745853424072,10.6368856430054,13.5384855270386,14.0231857299805,11.3819856643677,10.8502264022827,11.4999856948853,15,MYD88,NONE
TRUE,2.30265759225952,-1.29555018742879,Q8BG81,Q8BG81,Polymerase delta-interacting protein 3,Poldip3,NA,46.132,20,12,4,4,20.7028865814209,21.0591850280762,20.1530857086182,20.2961864471436,22.0062866210938,21.979585647583,21.5592861175537,15,MYD88,NONE
TRUE,1.98308670404576,2.46371293067932,Q8BG95,Q8BG95,Protein phosphatase 1 regulatory subunit 12B,Ppp1r12b,NA,109.05,6,9,4,3,12.7386856079102,13.3930854797363,12.8166856765747,13.6700859069824,9.78970623016357,10.294376373291,11.9886856079102,15,MYD88,NONE
TRUE,2.40710178500024,-1.74722528457642,Q8BGA5,Q8BGA5,KRR1 small subunit processome component homolog,Krr1,NA,43.537,10,12,4,4,18.2111854553223,19.088285446167,18.1078853607178,18.0472850799561,20.3010864257813,20.3734855651855,19.6580848693848,15,MYD88,NONE
FALSE,0.161923690261753,0.438016494115194,Q8BGA9,Q8BGA9,Mitochondrial inner membrane protein OXA1L,Oxa1l,NA,48.219,3,11,4,3,12.8186855316162,11.5393857955933,14.917685508728,15.1263856887817,12.7986860275269,13.3455858230591,13.3432855606079,15,MYD88,NONE
TRUE,1.33038233190673,-1.10215870539347,Q8BGD9,Q8BGD9,Eukaryotic translation initiation factor 4B,Eif4b,NA,68.839,14,12,4,4,18.7231864929199,19.1015853881836,18.1481857299805,17.9124851226807,19.9325866699219,19.8622856140137,18.9256858825684,15,MYD88,NONE
FALSE,0.641833833882243,0.432583093643188,Q8BGE7,Q8BGE7,Tripartite motif-containing protein 6,Trim6,NA,56.152,1,11,4,3,14.8306856155396,14.5413856506348,13.871485710144,13.9673852920532,14.2171859741211,13.830885887146,13.562385559082,15,MYD88,NONE
TRUE,1.7538695008618,-1.72259998321533,Q8BGF3,Q8BGF3,WD repeat-containing protein 92,Wdr92,NA,39.79,1,10,3,3,12.1955862045288,NA,11.0150861740112,11.9275856018066,13.9151859283447,13.3722858428955,13.0185861587524,15,MYD88,NONE
TRUE,2.688866307299,-1.51622486114502,Q8BGF7,Q8BGF7,PAB-dependent poly(A)-specific ribonuclease subunit PAN2,Pan2,NA,135.25,11,12,4,4,13.7271852493286,14.1363859176636,13.3078861236572,14.1031856536865,15.446985244751,15.506085395813,15.051586151123,15,MYD88,NONE
FALSE,0.8249799505501,-0.570333242416382,Q8BGH2,Q8BGH2,Sorting and assembly machinery component 50 homolog,Samm50,NA,51.863,5,11,4,3,15.3559856414795,16.0397853851318,14.8672857284546,15.5084857940674,16.4291858673096,15.758885383606,15.8515853881836,15,MYD88,NONE
TRUE,0.589535285759941,-2.5412499109904,Q8BGJ9,Q8BGJ9,Splicing factor U2AF 26 kDa subunit,U2af1l4,NA,25.836,6,7,3,2,15.7650852203369,NA,12.2268857955933,13.6470861434937,18.0947856903076,NA,14.7470855712891,15,MYD88,NONE
TRUE,1.57186587280369,-1.92154979705811,Q8BGQ1,Q8BGQ1,Spermatogenesis-defective protein 39 homolog,Vipas39,NA,56.624,3,11,4,3,11.6728858947754,12.0991859436035,9.7639856338501,11.4632863998413,13.3975858688354,13.2302856445313,12.8862857818604,15,MYD88,NONE
FALSE,0.102636747724055,0.0748835404713954,Q8BGQ7,Q8BGQ7,"Alanine--tRNA ligase, cytoplasmic",Aars,NA,106.91,11,11,4,3,15.2730855941772,15.6609859466553,15.1938858032227,15.3829860687256,15.8489856719971,15.1594858169556,14.9000854492188,15,MYD88,NONE
TRUE,2.98063615561847,-1.64550876617432,Q8BGS0,Q8BGS0,Protein MAK16 homolog,Mak16,NA,35.185,8,12,4,4,18.9380855560303,19.1659851074219,18.7256851196289,18.5126857757568,20.7197856903076,20.66188621521,20.0616855621338,15,MYD88,NONE
TRUE,3.30250278255703,-1.64005025227864,Q8BGS1,Q8BGS1,Band 4.1-like protein 5,Epb41l5,NA,81.635,12,12,4,4,15.5973854064941,16.0947856903076,15.5108852386475,15.752685546875,17.2134857177734,17.7086849212646,17.214786529541,15,MYD88,NONE
TRUE,1.44899973263822,-1.88564165433248,Q8BGS3,Q8BGS3,Zinc finger protein with KRAB and SCAN domains 1,Zkscan1,NA,63.438,4,11,4,3,12.9811859130859,14.4877853393555,12.7028856277466,12.0797863006592,15.2354860305786,15.2945852279663,14.3155860900879,15,MYD88,NONE
TRUE,1.39305044787788,-0.954108238220215,Q8BGT7,Q8BGT7,Survival of motor neuron-related-splicing factor 30,Smndc1,NA,26.753,6,12,4,4,18.623685836792,19.0620861053467,18.1706867218018,17.9575862884521,19.799186706543,19.410285949707,19.0133857727051,15,MYD88,NONE
